date,equity,positions,cash_weight
2022-05-31,5.66778940626897,10,0.0
2022-06-01,5.767746454375659,10,0.0
2022-06-02,5.843284044673087,10,0.0
2022-06-03,5.929732809242741,10,0.0
2022-06-06,6.0087097748641565,10,0.0
2022-06-07,6.008988919292514,10,0.0
2022-06-08,5.718270893004587,10,0.0
2022-06-09,5.800980342017892,10,0.0
2022-06-10,5.740353992015181,10,0.0
2022-06-13,5.70682913085022,10,0.0
2022-06-14,5.6615553509689756,10,0.0
2022-06-15,5.80734496340647,10,0.0
2022-06-16,5.761987997062207,10,0.0
2022-06-17,5.792589259345705,10,0.0
2022-06-20,5.806402887586983,10,0.0
2022-06-21,5.902278296627988,10,0.0
2022-06-22,5.928218608630433,10,0.0
2022-06-23,5.921157165684778,10,0.0
2022-06-24,6.012186148335323,10,0.0
2022-06-27,5.930039410492016,10,0.0
2022-06-28,5.816468786673342,10,0.0
2022-06-29,5.664786689026352,10,0.0
2022-06-30,5.738024263022459,10,0.0
2022-07-01,5.800083688427541,10,0.0
2022-07-04,5.681475952261852,10,0.0
2022-07-05,5.6906455760154175,10,0.0
2022-07-06,5.786017663839813,10,0.0
2022-07-07,5.894566566549633,10,0.0
2022-07-08,5.923139346674373,10,0.0
2022-07-13,5.972267669685371,10,0.0
2022-07-14,6.0191415115926485,10,0.0
2022-07-18,6.114189935639043,10,0.0
2022-07-19,6.204273361763352,10,0.0
2022-07-20,6.190297663763852,10,0.0
2022-07-21,6.184882182223134,10,0.0
2022-07-22,6.196978450946025,10,0.0
2022-07-25,6.2582444202461645,10,0.0
2022-07-26,6.2503882404532805,10,0.0
2022-07-27,6.328268693531089,10,0.0
2022-07-28,6.395979456626203,10,0.0
2022-07-29,6.535367707450689,10,0.0
2022-08-01,6.7676526013808,10,0.0
2022-08-02,6.895619576924757,10,0.0
2022-08-03,6.975784253691371,10,0.0
2022-08-04,6.977039205615477,10,0.0
2022-08-05,7.110767251195818,10,0.0
2022-08-08,7.2405402612005645,10,0.0
2022-08-09,7.254471784287926,10,0.0
2022-08-10,7.278861648244226,10,0.0
2022-08-11,7.3806472199250415,10,0.0
2022-08-12,7.360167580812926,10,0.0
2022-08-15,7.3654359876144,10,0.0
2022-08-16,7.542108042738779,10,0.0
2022-08-17,7.685404446726939,10,0.0
2022-08-18,7.788016505368596,10,0.0
2022-08-19,7.9844994072836935,10,0.0
2022-08-22,8.107909962872386,10,0.0
2022-08-23,8.239955000626884,10,0.0
2022-08-24,8.133995013304794,10,0.0
2022-08-25,8.231502879689447,10,0.0
2022-08-26,8.1371799331083,10,0.0
2022-08-29,8.253008484219807,10,0.0
2022-08-31,8.26728238274559,10,0.0
2022-09-01,8.183272121830365,10,0.0
2022-09-02,8.192494470555589,10,0.0
2022-09-05,8.324271053215128,10,0.0
2022-09-06,8.256831049964214,10,0.0
2022-09-07,8.317991070764835,10,0.0
2022-09-08,8.316669023754056,10,0.0
2022-09-09,8.387951828546003,10,0.0
2022-09-12,8.600448880107198,10,0.0
2022-09-13,8.260973225661136,10,0.0
2022-09-14,8.496360821133889,10,0.0
2022-09-15,8.49097269139544,10,0.0
2022-09-16,8.6350430639917,10,0.0
2022-09-19,8.41066513849834,10,0.0
2022-09-20,8.603628658470017,10,0.0
2022-09-21,8.519550680165187,10,0.0
2022-09-22,8.658149860047795,10,0.0
2022-09-23,8.816042755611626,10,0.0
2022-09-26,8.929470982609146,10,0.0
2022-09-27,9.082333056623511,10,0.0
2022-09-28,9.073858161826378,10,0.0
2022-09-29,8.800782352458343,10,0.0
2022-09-30,9.091918795345569,10,0.0
2022-10-03,9.448163901130163,10,0.0
2022-10-04,9.855552179906917,10,0.0
2022-10-05,10.129356808899145,10,0.0
2022-10-06,10.224196571789744,10,0.0
2022-10-07,10.40954722947143,10,0.0
2022-10-10,10.669603941268418,10,0.0
2022-10-11,10.614664159906509,10,0.0
2022-10-12,10.744513366368242,10,0.0
2022-10-13,11.004107975518686,10,0.0
2022-10-14,11.208800921143398,10,0.0
2022-10-17,11.606769491457491,10,0.0
2022-10-18,11.579635452926937,10,0.0
2022-10-19,11.597669404624746,10,0.0
2022-10-20,11.649640054023624,10,0.0
2022-10-21,11.73151353597539,10,0.0
2022-10-24,11.90780871149378,10,0.0
2022-10-25,12.002318594361732,10,0.0
2022-10-26,12.124646528588633,10,0.0
2022-10-27,12.222195450276653,10,0.0
2022-10-28,12.151942465386991,10,0.0
2022-10-31,12.601885387745968,10,0.0
2022-11-01,13.139702692019817,10,0.0
2022-11-02,13.126655646536786,10,0.0
2022-11-03,13.503173141823787,10,0.0
2022-11-04,13.757697816067989,10,0.0
2022-11-07,13.95272206568869,10,0.0
2022-11-08,14.35905148967522,10,0.0
2022-11-09,15.019589119225225,10,0.0
2022-11-10,15.1495456011236,10,0.0
2022-11-11,15.692048252820266,10,0.0
2022-11-14,16.61283337767234,10,0.0
2022-11-15,17.242709524712136,10,0.0
2022-11-16,17.95103344308581,10,0.0
2022-11-17,16.805504130753643,10,0.0
2022-11-18,15.987490374479021,10,0.0
2022-11-21,15.837035631424975,10,0.0
2022-11-22,16.88357594149833,10,0.0
2022-11-23,16.905836916442958,10,0.0
2022-11-24,16.299824113380218,10,0.0
2022-11-25,15.670747938568852,10,0.0
2022-11-28,15.717434834246031,10,0.0
2022-11-29,15.798194936055445,10,0.0
2022-11-30,15.591745023517403,10,0.0
2022-12-01,16.02579640331679,10,0.0
2022-12-02,15.884423925565093,10,0.0
2022-12-05,15.600874243000444,10,0.0
2022-12-06,15.875890207950452,10,0.0
2022-12-07,15.571316261566341,10,0.0
2022-12-08,15.641637514894862,10,0.0
2022-12-09,16.49542665259269,10,0.0
2022-12-12,17.174608741356206,10,0.0
2022-12-13,17.01211133264403,10,0.0
2022-12-14,16.24051513020382,10,0.0
2022-12-15,16.44600321374791,10,0.0
2022-12-16,16.22579986142527,10,0.0
2022-12-19,16.831010534267318,10,0.0
2022-12-20,17.019589624563505,10,0.0
2022-12-21,17.116151220456192,10,0.0
2022-12-22,17.15229302811325,10,0.0
2022-12-23,16.86305827620087,10,0.0
2022-12-26,16.539786778671733,10,0.0
2022-12-27,16.00356992059624,10,0.0
2022-12-28,15.691562537040957,10,0.0
2022-12-29,16.199672903796902,10,0.0
2022-12-30,16.096666204851918,10,0.0
2023-01-02,16.62548544800019,10,0.0
2023-01-03,16.182152859261194,10,0.0
2023-01-04,15.692229567519597,10,0.0
2023-01-05,15.00997135188731,10,0.0
2023-01-06,15.25931188516271,10,0.0
2023-01-09,14.947065955040197,10,0.0
2023-01-10,14.491587579372602,10,0.0
2023-01-11,13.825669430551434,10,0.0
2023-01-12,14.447647387965697,10,0.0
2023-01-13,14.978077038160635,10,0.0
2023-01-16,15.603028269704803,10,0.0
2023-01-17,16.013491678762612,10,0.0
2023-01-18,16.314071944571044,10,0.0
2023-01-19,16.302435140328036,10,0.0
2023-01-20,16.234394784029934,10,0.0
2023-01-23,15.790140802304197,10,0.0
2023-01-24,15.68107962309485,10,0.0
2023-01-25,15.57765857539674,10,0.0
2023-01-26,15.568155117445228,10,0.0
2023-01-27,15.640465119646077,10,0.0
2023-01-30,15.292411427147591,10,0.0
2023-01-31,14.711103107355592,10,0.0
2023-02-01,13.929031389172115,10,0.0
2023-02-02,14.082467132174623,10,0.0
2023-02-03,14.540974191472603,10,0.0
2023-02-06,14.03040653227568,10,0.0
2023-02-07,12.673385713099307,10,0.0
2023-02-08,11.498366713997736,10,0.0
2023-02-15,13.869335666680183,10,0.0
2023-02-16,13.797675979659163,10,0.0
2023-02-17,13.801465157785179,10,0.0
2023-02-20,14.353009526666435,10,0.0
2023-02-21,14.177172085996283,10,0.0
2023-02-22,14.103127847252624,10,0.0
2023-02-23,14.492725762408778,10,0.0
2023-02-24,14.307937293257723,10,0.0
2023-02-27,14.631158291999128,10,0.0
2023-02-28,14.82311498151806,10,0.0
2023-03-01,15.14293127797936,10,0.0
2023-03-02,14.932930376214578,10,0.0
2023-03-03,14.660575158926118,10,0.0
2023-03-06,15.095750671864238,10,0.0
2023-03-07,15.047292395824124,10,0.0
2023-03-08,14.880590829041541,10,0.0
2023-03-09,15.038961656554493,10,0.0
2023-03-10,14.953490887529801,10,0.0
2023-03-13,14.825169252364503,10,0.0
2023-03-14,14.20601460905576,10,0.0
2023-03-15,13.855478522656497,10,0.0
2023-03-16,14.171707893126317,10,0.0
2023-03-17,14.16928849804952,10,0.0
2023-03-20,13.594444555204829,10,0.0
2023-03-21,13.41833369373015,10,0.0
2023-03-22,13.626829993333844,10,0.0
2023-03-23,13.87456896045318,10,0.0
2023-03-24,13.723401548295339,10,0.0
2023-03-27,13.447350827664835,10,0.0
2023-03-28,12.670906468399107,10,0.0
2023-03-29,12.99995330317572,10,0.0
2023-03-30,12.825873437328758,10,0.0
2023-03-31,12.512647441309177,10,0.0
2023-04-03,12.614900998117164,10,0.0
2023-04-04,12.924547274319375,10,0.0
2023-04-05,12.790735733351124,10,0.0
2023-04-06,12.849847828413411,10,0.0
2023-04-07,13.195541551363315,10,0.0
2023-04-10,14.056103577126354,10,0.0
2023-04-11,14.177836052111488,10,0.0
2023-04-12,14.02202515335159,10,0.0
2023-04-13,14.144290678248224,10,0.0
2023-04-14,14.002799916220322,10,0.0
2023-04-17,13.849871234749454,10,0.0
2023-04-18,13.568058774758262,10,0.0
2023-04-19,13.758506314444725,10,0.0
2023-04-20,13.572380583110933,10,0.0
2023-04-24,13.541337090897185,10,0.0
2023-04-25,13.246357096286035,10,0.0
2023-04-26,13.01810604579188,10,0.0
2023-04-27,13.155503758942825,10,0.0
2023-04-28,12.588309952547698,10,0.0
2023-05-02,12.074457494805696,10,0.0
2023-05-03,11.69006537566661,10,0.0
2023-05-04,11.817328286356377,10,0.0
2023-05-05,11.528175719226693,10,0.0
2023-05-08,11.720338342505396,10,0.0
2023-05-09,11.400396342420505,10,0.0
2023-05-10,11.215079266565054,10,0.0
2023-05-11,11.78265784030031,10,0.0
2023-05-12,11.526489669682798,10,0.0
2023-05-15,11.260669687431967,10,0.0
2023-05-16,11.913969288108827,10,0.0
2023-05-17,12.302062609024178,10,0.0
2023-05-18,11.84776578419185,10,0.0
2023-05-22,12.217014336975526,10,0.0
2023-05-23,12.339273446737954,10,0.0
2023-05-24,12.268724126063427,10,0.0
2023-05-25,12.425917405606837,10,0.0
2023-05-26,12.773053245064213,10,0.0
2023-05-29,13.291374787433059,10,0.0
2023-05-30,13.547004961595519,10,0.0
2023-05-31,13.745743227088727,10,0.0
2023-06-01,14.116055548084908,10,0.0
2023-06-02,14.501107312646022,10,0.0
2023-06-05,15.488456291381558,10,0.0
2023-06-06,15.388334947557587,10,0.0
2023-06-07,15.647072382230986,10,0.0
2023-06-08,15.762900681409322,10,0.0
2023-06-09,16.133497718942568,10,0.0
2023-06-12,16.090755765434153,10,0.0
2023-06-13,15.322160548240436,10,0.0
2023-06-14,15.346109391178198,10,0.0
2023-06-15,15.679925932354108,10,0.0
2023-06-16,15.64335697867313,10,0.0
2023-06-19,15.004052716429667,10,0.0
2023-06-20,14.890736227752921,10,0.0
2023-06-21,14.727362126585835,10,0.0
2023-06-22,15.448110843958801,10,0.0
2023-06-23,15.87112306171775,10,0.0
2023-06-26,16.376435434235002,10,0.0
2023-06-27,16.535371947272015,10,0.0
2023-07-03,17.26454792533534,10,0.0
2023-07-04,17.196780518032565,10,0.0
2023-07-05,17.416044169956265,10,0.0
2023-07-06,17.360252745104948,10,0.0
2023-07-07,17.693195896952567,10,0.0
2023-07-10,18.29058289517362,10,0.0
2023-07-11,18.236350953104196,10,0.0
2023-07-12,17.97787795791762,10,0.0
2023-07-13,18.09557596393227,10,0.0
