outer_fold,architecture,case,k,cost_bps,delay_sessions,capital_try,adv_limit_pct,target_family,horizon_sessions,train_observations,net_return,cagr,sharpe,daily_maxdd,worst_day,daily_observations,mean_turnover_two_sided,total_turnover_two_sided,attempted_trades,filled_trades,unfilled_trades,fill_rate,terminal_liquidation_cost_try,mean_cash_weight,mean_holdings,adv_missing_checks,order_adv_median,order_adv_p90,order_adv_p95,order_adv_max,order_adv_gt_10pct
O1,LAMBDAMART,CAPACITY,10,50,0,50000000,0.2,VOL_SCALED,40,715,1.7869980362916786,3.1994394893441163,5.655401931445712,-0.10363450454273737,-0.06926911210256848,180,0.9800968725731443,3.920387490292577,41,36,5,0.8780487804878049,652868.7594426126,0.06839132282487885,9.0,0,0.018425079101362138,0.14496909056334667,0.2976650299288483,0.7521105154007717,0.1951219512195122
O2,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1,RAW,40,962,0.349975562565918,0.5221458560436572,1.0353171885518455,-0.33529675090965716,-0.09728077700178839,180,1.4027660387899346,5.611064155159738,25,24,1,0.96,0.0,0.062430788433134814,4.662983425414365,0,0.00038065311709763324,0.005105889302104344,0.00734198266235123,0.01666927856683027,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1,RAW,40,962,0.33410721348958106,0.4971558973693926,0.991949752001436,-0.33847239868449186,-0.09699337784612538,180,1.4945622438347717,5.978248975339087,25,25,0,1.0,4014.296018469815,0.0009972824406182272,5.0,0,0.00037750149135665103,0.005066862554415829,0.0072951336290851595,0.016531264913309206,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,5,50,0,1000000,0.1,RAW,40,962,0.3188304049154371,0.47320957011664255,0.9657737289625038,-0.3405643889085831,-0.09679889894136806,180,1.4909184784750698,5.963673913900279,25,25,0,1.0,6626.970780311131,0.0016867353110379517,5.0,0,0.00037541548404775824,0.005040990524455431,0.0072639495408517605,0.016439916030658495,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,5,100,0,1000000,0.1,RAW,40,962,0.28147931771007006,0.4151296871507657,0.899474859363727,-0.3457057616780044,-0.0963025883754749,180,1.4817429480482058,5.926971792192823,25,25,0,1.0,12941.702413382576,0.0034981555187146513,5.0,0,0.0003702525790626586,0.004976814426170026,0.007186157312473461,0.01621382593039372,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,10,0,0,1000000,0.1,RAW,40,962,0.9890158076342599,1.6187469141401327,2.210341792215961,-0.2675046096727931,-0.08938052962038334,180,1.284026783872493,5.136107135489972,46,45,1,0.9782608695652174,0.0,0.028472367924238226,9.662983425414364,0,0.00019945509155272536,0.00389682931342951,0.008332324256545313,0.019954386524374854,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,10,30,0,1000000,0.1,RAW,40,962,0.961219222104801,1.567654573028252,2.1566190317930127,-0.270123274452461,-0.08911648596012267,180,1.322187957636194,5.288751830544776,46,46,0,1.0,5898.70143229058,0.0015389465043541338,10.0,0,0.00019801077618073913,0.0038734483375489326,0.008282330311006041,0.019834660205228602,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,10,50,0,1000000,0.1,RAW,40,962,0.9402040101892519,1.5292185421654252,2.134002697098401,-0.27184613536277114,-0.088937811333204,180,1.3188514788184196,5.275405915273678,46,46,0,1.0,9742.264861514599,0.0025899242868795825,10.0,0,0.00019705187401650078,0.0038578610202952145,0.00824900101397986,0.019754842659131102,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,10,100,0,1000000,0.1,RAW,40,962,0.8887443761166152,1.435804664983117,2.0758689746603785,-0.2760726616828235,-0.08848183312524405,180,1.3104620510779488,5.241848204311795,46,46,0,1.0,19047.06722777576,0.005306175075523772,10.0,0,0.00019466836660053013,0.0038188927271609195,0.008165677771414406,0.019555298793887357,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,15,0,0,1000000,0.1,RAW,40,962,0.872722643492412,1.4069265989337363,2.0948760326834686,-0.2745498722294196,-0.0783101020407776,180,1.2112443983905101,4.8449775935620405,66,64,2,0.9696969696969697,0.0,0.036867306143066804,14.331491712707182,0,0.00012639004881683357,0.0019108894173454354,0.004601711929512082,0.013302924349583236,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,15,30,0,1000000,0.1,RAW,40,962,0.8875595879797145,1.4336657993099373,2.090533986293855,-0.2738840626955297,-0.07808176718554205,180,1.2631410778565644,5.0525643114262575,67,67,0,1.0,5676.090994503514,0.001680833908036565,15.0,0,0.00013140851230157707,0.001818170148906054,0.004444628589143019,0.013223106803485738,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,15,50,0,1000000,0.1,RAW,40,962,0.8677326610755265,1.397952624877313,2.0676606817621135,-0.2734331177705458,-0.07792724623301317,180,1.2598956135387467,5.039582454154987,67,67,0,1.0,9375.406783007089,0.0028264390982549637,15.0,0,0.00013034437026235442,0.0018076289626479496,0.0044267427598104515,0.013169895106087405,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,15,100,0,1000000,0.1,RAW,40,962,0.8191769800545239,1.3111329666972282,2.00901455782888,-0.2734573253908795,-0.0775328717946493,180,1.2517368600370726,5.0069474401482905,67,67,0,1.0,18333.6882471895,0.0057793065214728255,15.0,0,0.00012649742360892427,0.0017815277109109824,0.004382028186479033,0.013036865862591573,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,20,0,0,1000000,0.1,RAW,40,962,0.8007460191038129,1.2784182398049082,1.9537622856929768,-0.26783846711008263,-0.08193355983494877,180,1.1711620716291746,4.6846482865166985,85,84,1,0.9882352941176471,0.0,0.013125378135563958,19.668508287292816,0,8.8263699521263e-05,0.0010885014396657825,0.001888204637886382,0.009977193262187427,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,20,30,0,1000000,0.1,RAW,40,962,0.8032949238525091,1.2829345682869064,1.9563815822332267,-0.2671670576328685,-0.08169737740081906,180,1.187035318274536,4.748141273098144,86,86,0,1.0,5420.972580311521,0.0019538998638538663,20.0,0,8.795929037799685e-05,0.0010782090661880068,0.0018682668450545272,0.009917330102614301,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,20,50,0,1000000,0.1,RAW,40,962,0.7852221370992447,1.2509672115775583,1.9343686338761976,-0.2667123823762112,-0.0815375368442719,180,1.1838388707741136,4.735355483096455,86,86,0,1.0,8956.449265204512,0.0032821074178568392,20.0,0,8.716105914642945e-05,0.0010704727258328784,0.0018588043703909206,0.009877421329565551,0.0
O2,LGBM_REGRESSION,K_SENSITIVITY,20,100,0,1000000,0.1,RAW,40,962,0.7409562760258566,1.1732165793224647,1.8781542592157903,-0.2655507969161758,-0.08112955287842982,180,1.1758078725997279,4.703231490398911,86,86,0,1.0,17526.370729649185,0.0066932645968647295,20.0,0,8.520124504383741e-05,0.001051382504884478,0.0018353047006878624,0.009777649396943679,0.0
O2,LGBM_REGRESSION,DELAY,10,50,1,1000000,0.1,RAW,40,962,0.8597241630735242,1.3835702012201252,2.0815126359704905,-0.27077592441383136,-0.08871787412190979,180,1.3161707904676652,5.264683161870661,46,46,0,1.0,9337.769514177682,0.0026477034027118855,10.0,0,0.00020409967083288665,0.00396319381026324,0.00837001588973802,0.019575584273041163,0.0
O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1,RAW,40,962,0.7678242965446838,1.220315740657179,2.2771697230984467,-0.2698276685179727,-0.0748790674945965,180,1.3128474556380538,5.251389822552215,46,46,0,1.0,8875.991347635656,0.002670254680946927,10.0,0,0.00020591378256668675,0.004115469926642068,0.008256160824578335,0.016490912460004857,0.0
O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05,RAW,40,962,0.9402040101892519,1.5292185421654252,2.134002697098401,-0.27184613536277114,-0.088937811333204,180,1.3188514788184196,5.275405915273678,46,46,0,1.0,9742.264861514599,0.0025899242868795825,10.0,0,0.00019705187401650078,0.0038578610202952145,0.00824900101397986,0.019754842659131102,0.0
O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.2,RAW,40,962,0.9402040101892519,1.5292185421654252,2.134002697098401,-0.27184613536277114,-0.088937811333204,180,1.3188514788184196,5.275405915273678,46,46,0,1.0,9742.264861514599,0.0025899242868795825,10.0,0,0.00019705187401650078,0.0038578610202952145,0.00824900101397986,0.019754842659131102,0.0
O2,LGBM_REGRESSION,CAPACITY,10,50,0,10000000,0.05,RAW,40,962,1.1470536867893428,1.9146074164646456,2.572009406471907,-0.2521293024435469,-0.07936114279451933,180,1.0822897152344275,4.32915886093771,44,37,7,0.8409090909090909,102158.59030540864,0.07830816937821265,9.0,0,0.0018584272438611578,0.03887565044648819,0.0799589344175891,0.19754842659131105,0.022727272727272728
O2,LGBM_REGRESSION,CAPACITY,10,50,0,10000000,0.1,RAW,40,962,0.9238528735679525,1.499427816783622,2.158374564816659,-0.2700108274734483,-0.08893781133320378,180,1.2274135873843504,4.909654349537401,45,42,3,0.9333333333333333,96584.22693948282,0.024132465131743285,9.668508287292818,0,0.002276227894596682,0.05001724541956025,0.08278888908686903,0.19754842659131105,0.022222222222222223
O2,LGBM_REGRESSION,CAPACITY,10,50,0,10000000,0.2,RAW,40,962,0.940204010189251,1.5292185421654234,2.134002697098399,-0.27184613536277147,-0.08893781133320378,180,1.3188514788184198,5.275405915273679,46,46,0,1.0,97422.64861514598,0.0025899242868794086,10.0,0,0.001970518740165008,0.03857861020295215,0.08249001013979859,0.19754842659131105,0.021739130434782608
O2,LGBM_REGRESSION,CAPACITY,10,50,0,50000000,0.05,RAW,40,962,1.0097929093680653,1.657124070075143,2.4859662528337467,-0.20936018453587746,-0.07398361396872633,180,1.072277248554927,4.289108994219708,42,35,7,0.8333333333333334,504350.40372906206,0.15311367584971278,8.342541436464089,0,0.009569802726341958,0.1279423618842039,0.19623475375454114,0.4561142538245039,0.14285714285714285
O2,LGBM_REGRESSION,CAPACITY,10,50,0,50000000,0.1,RAW,40,962,0.9029371047695336,1.4614680791401304,2.3317260690853856,-0.21005192714312393,-0.07396492679496569,180,1.0787360635355983,4.314944254142393,41,35,6,0.8536585365853658,477418.45506421296,0.17928452440355308,8.011049723756907,0,0.009323627546856854,0.13041705426898992,0.19660605405896123,0.4561142538245039,0.14634146341463414
O2,LGBM_REGRESSION,CAPACITY,10,50,0,50000000,0.2,RAW,40,962,1.1470536867893428,1.9146074164646456,2.572009406471905,-0.2521293024435469,-0.07936114279451933,180,1.0822897152344275,4.32915886093771,44,37,7,0.8409090909090909,510792.95152704313,0.0783081693782127,9.0,0,0.009292136219305788,0.19437825223244096,0.3997946720879455,0.9877421329565553,0.1590909090909091
