outer_fold,inner_year,candidate,family,target_family,horizon_sessions,candidate_coverage,coverage_loss,baseline_rank_ic_mean,baseline_rank_ic_median,baseline_rank_ic_std,baseline_positive_ic_ratio,baseline_icir,baseline_ndcg,baseline_spread,baseline_signal_dates,candidate_rank_ic_mean,candidate_rank_ic_median,candidate_rank_ic_std,candidate_positive_ic_ratio,candidate_icir,candidate_ndcg,candidate_spread,candidate_signal_dates,delta_rank_ic,delta_median_ic,delta_ndcg
O1,2020,mom_126_skip20,MOMENTUM,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.10647497868181777,0.11870251315020457,0.18668567848431916,0.6666666666666666,0.5703435825729998,0.650061157821229,0.105587218892692,3,-0.003716549616272727,0.14709929003267191,-0.008164963688774507
O1,2021,mom_126_skip20,MOMENTUM,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.11856997314068725,0.16582383995554323,0.23747865546422248,0.6666666666666666,0.49928686394533883,0.4650911029615668,0.013962023393544654,3,-0.0028711679170140003,-0.012225618227285379,-0.008347159110083824
O1,2020,mom_252_skip20,MOMENTUM,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.14660042859925973,-0.0386774103917755,0.32340558987651247,0.3333333333333333,0.45330208626028046,0.6484409439626362,0.08713142240047689,3,0.036408900301169236,-0.010280633509308149,-0.009785177547367296
O1,2021,mom_252_skip20,MOMENTUM,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.0923775122719274,0.16576826896360103,0.2393247486453092,0.6666666666666666,0.38599230875547824,0.47154715560291427,0.01910162024123403,3,-0.029063628785773843,-0.012281189219227578,-0.0018911064687363588
O1,2020,positive_return_ratio_63,MOMENTUM_CONSISTENCY,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.1285813747752409,0.0010558488469019174,0.27590332881022994,0.6666666666666666,0.46603777971697075,0.6564699445182983,0.07200576433504313,3,0.018389846477150404,0.029452625729369273,-0.0017561769917051606
O1,2021,positive_return_ratio_63,MOMENTUM_CONSISTENCY,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.12449754561452257,0.24440122256182276,0.20917293657883165,0.6666666666666666,0.5951895481832699,0.5233785384686751,0.03324016080131078,3,0.003056404556821324,0.06635176437899415,0.049940276397024475
O1,2020,sign_consistency_4x20,MOMENTUM_CONSISTENCY,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.1315879570634244,-0.011503195332036678,0.3033032921739324,0.3333333333333333,0.43384941891090295,0.652073843857262,0.07427053669559154,3,0.021396428765333916,0.016893581550430678,-0.006152277652741511
O1,2021,sign_consistency_4x20,MOMENTUM_CONSISTENCY,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.13468556080392705,0.1727146429563768,0.16865394449318982,0.6666666666666666,0.7985912289728011,0.47006378178365543,-0.003392933511661117,3,0.013244419746225797,-0.0053348152264517945,-0.0033744802879951963
O1,2020,ret_5,REVERSAL,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.08872771172068872,0.06885245901639346,0.12475615707789436,0.6666666666666666,0.7112090801682,0.6698027392022686,0.13604961145720343,3,-0.021463816577401776,0.09724923589886081,0.011576617692265145
O1,2021,ret_5,REVERSAL,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.11460590904880989,0.20005557099194227,0.2371539485830386,0.6666666666666666,0.48325532732456716,0.46636783429374695,0.005139650633361463,3,-0.0068352320088913565,0.02200611280911366,-0.007070427777903676
O1,2020,ret_10,REVERSAL,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.04358458447908583,0.02311753264795777,0.100685715734119,0.6666666666666666,0.4328775354210099,0.68505072559365,0.09258795047928316,3,-0.06660694381900467,0.05151430953042513,0.02682460408364651
O1,2021,ret_10,REVERSAL,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.11060479762897102,0.14876354542928594,0.18038000157763787,0.6666666666666666,0.6131766086129303,0.5116289009737957,0.04713561037506525,3,-0.01083634342873023,-0.02928591275354267,0.038190638902145024
O1,2020,ret_20,REVERSAL,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.14707150453670084,-0.013614893025840513,0.3094472111365313,0.3333333333333333,0.4752717078836797,0.6551671300554457,0.109090363018227,3,0.03687997623861035,0.014781883856626842,-0.003058991454557791
O1,2021,ret_20,REVERSAL,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.10506622209873114,0.10375104195609894,0.18463813377921343,0.6666666666666666,0.5690385834616766,0.5213437817855908,0.03979716402594571,3,-0.016374918958970114,-0.07429841622672967,0.04790551971394019
O1,2020,vol_20,RISK,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.11687857099513597,-0.01667129758266185,0.25874938164463357,0.3333333333333333,0.4517057016803117,0.6593463430030156,0.0679914717000142,3,0.006687042697045481,0.011725479299805504,0.0011202214930121634
O1,2021,vol_20,RISK,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,-0.003149022876725018,-0.0003334259516532371,0.16617515669704708,0.3333333333333333,-0.018950022008801127,0.5256858306634292,-0.0014982537735283043,3,-0.12459016393442626,-0.17838288413448183,0.05224756859177859
O1,2020,vol_63_rank,RISK,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.032472302331746056,0.02272853570436233,0.1708665309534235,0.6666666666666666,0.19004483880226772,0.6565928210420795,0.0070350952100097465,3,-0.07771922596634444,0.05112531258682969,-0.0016333004679239815
O1,2021,vol_63_rank,RISK,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.09009910160229695,0.11214226173937208,0.17321409846211774,0.6666666666666666,0.5201603241436019,0.4980972404582304,0.024211717058819818,3,-0.0313420394554043,-0.06590719644345652,0.024658978386579766
O1,2020,vol_126,RISK,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.14932532344552926,0.022969023962594974,0.3092543781063172,0.6666666666666666,0.48285597235487926,0.6233752354473011,0.14122909485816462,3,0.03913379514743877,0.05136580084506233,-0.03485088606270237
O1,2021,vol_126,RISK,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.18477354820783556,0.24173381494859691,0.13469804350886316,1.0,1.3717611881695775,0.49233233494713735,0.07532418740963799,3,0.06333240715013431,0.06368435676576831,0.018894072875486723
O1,2020,downside_vol_63,RISK,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.05734095997291714,0.06846346207279802,0.15879334253816604,0.6666666666666666,0.3611043073744431,0.6209807277661556,0.017862819174217476,3,-0.052850568325173354,0.09686023895526538,-0.03724539374384783
O1,2021,downside_vol_63,RISK,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.11021580068537558,0.1502083912197833,0.1941943586305491,0.6666666666666666,0.5675540806777963,0.4829450137603704,0.041258094080536975,3,-0.01122534037232567,-0.027841066963045308,0.009506751688719783
O1,2020,downside_vol_126,RISK,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.09884993596560988,-0.05796054459572104,0.3098300564597033,0.3333333333333333,0.3190456635974127,0.6540844417158859,0.10606273555167071,3,-0.01134159233248061,-0.029563767713253683,-0.004141679794117614
O1,2021,downside_vol_126,RISK,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.07952208946929705,0.11197554876354546,0.21793546635678662,0.6666666666666666,0.364888243289001,0.4707877571597059,0.025952826779368398,3,-0.0419190515884042,-0.06607390941928315,-0.00265050491194474
O1,2020,max_drawdown_63,RISK,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.1069256147141767,-0.041289247013059194,0.2957827000037658,0.3333333333333333,0.36150057022542353,0.652080132085625,0.10775637450071952,3,-0.0032659135839137876,-0.012892470130591839,-0.006145989424378495
O1,2021,max_drawdown_63,RISK,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.0823191627303881,0.13598221728257853,0.20557208684093328,0.6666666666666666,0.4004393981469122,0.47404559881162883,0.011234396500998176,3,-0.03912197832731315,-0.042067240900250075,0.0006073367399782037
O1,2020,log_adv20,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.2875600821428686,0.089187609585038,0.3579763587457723,1.0,0.8032935000243634,0.7576341390782387,0.2210446285465449,3,0.17736855384477812,0.11758438646750535,0.09940801756823525
O1,2021,log_adv20,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.007650273224043713,-0.07718810780772438,0.1627367093987076,0.3333333333333333,0.04701012606381526,0.45750264227166243,-0.031381157201484426,3,-0.11379086783365754,-0.255237565990553,-0.0159356197999882
O1,2020,log_adv63,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.3031196405131694,0.12609058071686582,0.32307955891109463,1.0,0.9382198042327469,0.7463661362945068,0.2017403722900859,3,0.19292811221507894,0.15448735759933319,0.08814001478450328
O1,2021,log_adv63,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,0.015411688431971835,-0.05657126979716588,0.1697908009976483,0.3333333333333333,0.0907686891245969,0.4686369866023839,-0.031095346961251037,3,-0.10602945262572941,-0.2346207279799945,-0.00480127546926673
O1,2020,log_amihud20,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.30078310386346147,0.12969023962594975,0.32845679571459824,1.0,0.9157463258114991,0.7687849592558264,0.2138454554562195,3,0.19059157556537099,0.1580870165084171,0.11055883774582287
O1,2021,log_amihud20,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,-0.01933870519588776,-0.08463462072798002,0.16297295057757274,0.3333333333333333,-0.11866205482168538,0.4078846951837107,-0.03646337677881731,3,-0.140779846253589,-0.26268407891080864,-0.06555356688793995
O1,2020,log_amihud63,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.3114610380278047,0.1411503195332037,0.3244780419748573,1.0,0.9598832516745117,0.7439490948095399,0.19881795153618098,3,0.20126950972971425,0.16954709641567106,0.08572297329953638
O1,2021,log_amihud63,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,-0.02713716773177735,-0.10002778549597113,0.15322896999342364,0.3333333333333333,-0.17710206975183634,0.41470804433940317,-0.039949633401875385,3,-0.14857830878947859,-0.2780772436787997,-0.05873021773224746
O1,2020,zero_return_ratio20,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.12704263317077222,0.04256737982772993,0.20810388356856088,0.6666666666666666,0.6104769934719521,0.6150785400485749,0.09140092054063749,3,0.016851104872681724,0.07096415671019729,-0.04314758146142861
O1,2021,zero_return_ratio20,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,-0.043901083634342884,-0.024506807446512926,0.13202576568510024,0.3333333333333333,-0.33251906100702383,0.46927010609571473,0.004188244809169308,3,-0.16534222469204413,-0.20255626562934154,-0.004168155975935894
O1,2020,zero_return_ratio63,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.16071258619092793,0.017115865518199505,0.27968077091636334,0.6666666666666666,0.5746286584678643,0.6302561510875915,0.14790990720282815,3,0.05052105789283744,0.04551264240066686,-0.027969970422412005
O1,2021,zero_return_ratio63,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,-0.11975548763545434,-0.10297304806890804,0.1319504271095791,0.3333333333333333,-0.9075793861281146,0.4137614512835162,-0.03141792323594389,3,-0.24119662869315558,-0.28102250625173664,-0.059676810788134416
O1,2020,volume_cv63,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.1101915282980905,-0.028396776882467355,0.29053181359265745,0.3333333333333333,0.3792752571069048,0.6582261215100035,0.09693873268605331,3,0.22085509065417283,0.11708808002222842,0.495795899810085,0.6666666666666666,0.44545566177286167,0.7277694098480403,0.17468861750754963,3,0.11066356235608234,0.1454848569046958,0.0695432883380368
O1,2021,volume_cv63,LIQUIDITY,BETA_RESIDUAL,40,1.0,0.0,0.12144114105770125,0.1780494581828286,0.23006851290188396,0.6666666666666666,0.5278477246883914,0.47343826207165063,0.03475144955451175,3,-0.008632027415022692,-0.006446235065295917,0.05726941454166594,0.3333333333333333,-0.15072665722368306,0.4871553670518242,-0.009540073265420999,3,-0.13007316847272393,-0.18449569324812454,0.013717104980173589
O2,2021,mom_20,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.22074650365842366,0.29352597943873304,0.22904301679948777,0.6666666666666666,0.9637774892376345,0.5783137776780648,0.045476439481984654,3,0.16656478651477263,0.21267018616282302,0.13202316152849067,1.0,1.261633069427957,0.597446419409826,0.07369407955863809,3,-0.054181717143651026,-0.08085579327591003,0.019132641731761213
O2,2022,mom_20,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.02479473340364359,0.02059331797235023,0.07244577940415639,0.6666666666666666,0.3422522831222526,0.6481377888466683,0.10899458373529029,3,0.06568985994431238,-0.055011520737327194,0.2208033463858747,0.3333333333333333,0.2975039147708982,0.6394876463741962,0.1387840650576381,3,0.04089512654066879,-0.07560483870967742,-0.008650142472472089
O2,2021,mom_40,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.22074650365842366,0.29352597943873304,0.22904301679948777,0.6666666666666666,0.9637774892376345,0.5783137776780648,0.045476439481984654,3,0.1365564508659813,0.14520700194498473,0.1345515944046069,0.6666666666666666,1.0149002802251874,0.5511175883432515,0.05484669943639331,3,-0.08419005279244235,-0.1483189774937483,-0.02719618933481327
O2,2022,mom_40,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.02479473340364359,0.02059331797235023,0.07244577940415639,0.6666666666666666,0.3422522831222526,0.6481377888466683,0.10899458373529029,3,0.017068629819371527,-0.04339477726574501,0.13744657116571776,0.3333333333333333,0.12418374408767226,0.6385136042793986,0.08589794908659602,3,-0.007726103584272063,-0.06398809523809525,-0.009624184567269656
O2,2021,mom_63_rank,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.22074650365842366,0.29352597943873304,0.22904301679948777,0.6666666666666666,0.9637774892376345,0.5783137776780648,0.045476439481984654,3,0.11045660831712516,0.13253681578216173,0.15853449870605968,0.6666666666666666,0.6967354690534822,0.5619314516921071,0.04425567405491559,3,-0.1102898953412985,-0.16098916365657132,-0.01638232598595768
O2,2022,mom_63_rank,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.02479473340364359,0.02059331797235023,0.07244577940415639,0.6666666666666666,0.3422522831222526,0.6481377888466683,0.10899458373529029,3,0.02638111912238239,0.008640552995391706,0.09317049866595518,0.6666666666666666,0.28314884539758445,0.6465470353632331,0.10899458373529029,3,0.0015863857187388003,-0.011952764976958526,-0.001590753483435181
O2,2021,mom_126,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.22074650365842366,0.29352597943873304,0.22904301679948777,0.6666666666666666,0.9637774892376345,0.5783137776780648,0.045476439481984654,3,0.14485505232935078,0.0809669352597944,0.19019288965618655,0.6666666666666666,0.7616218071622267,0.5710514947475748,0.05793728999231473,3,-0.07589145132907288,-0.21255904417893864,-0.007262282930490027
O2,2022,mom_126,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.02479473340364359,0.02059331797235023,0.07244577940415639,0.6666666666666666,0.3422522831222526,0.6481377888466683,0.10899458373529029,3,0.014404722068925397,-0.03115399385560676,0.0878706977300744,0.3333333333333333,0.16393089438272745,0.6345566614310113,0.09723355865218188,3,-0.010390011334718193,-0.05174731182795699,-0.01358112741565698
O2,2021,mom_252,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.22074650365842366,0.29352597943873304,0.22904301679948777,0.6666666666666666,0.9637774892376345,0.5783137776780648,0.045476439481984654,3,0.2180790960451978,0.2985273687135316,0.24019552086461932,0.6666666666666666,0.9079232421162136,0.5728974607285675,0.04462904505375972,3,-0.0026674076132258695,0.00500138927479854,-0.005416316949497291
O2,2022,mom_252,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.02479473340364359,0.02059331797235023,0.07244577940415639,0.6666666666666666,0.3422522831222526,0.6481377888466683,0.10899458373529029,3,0.022383342175466336,0.037682411674347153,0.0776524424632862,0.6666666666666666,0.2882503301302995,0.6469138845518893,0.124421136762548,3,-0.0024113912281772537,0.017089093701996922,-0.0012239042947790324
O2,2021,mom_126_skip20,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.22074650365842366,0.29352597943873304,0.22904301679948777,0.6666666666666666,0.9637774892376345,0.5783137776780648,0.045476439481984654,3,0.1262387700287117,0.05029174770769659,0.20537097705219673,0.6666666666666666,0.6146865143297588,0.596772480050221,0.06396159786756533,3,-0.09450773362971196,-0.24323423173103645,0.018458702372156188
O2,2022,mom_126_skip20,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.02479473340364359,0.02059331797235023,0.07244577940415639,0.6666666666666666,0.3422522831222526,0.6481377888466683,0.10899458373529029,3,0.039690072923766875,0.036194316436251914,0.0934263387625724,0.6666666666666666,0.4248274464081551,0.6477270925501483,0.11814795163307833,3,0.014895339520123285,0.015600998463901682,-0.00041069629652001893
O2,2021,mom_252_skip20,MOMENTUM,VOL_SCALED,40,1.0,0.0,0.22074650365842366,0.29352597943873304,0.22904301679948777,0.6666666666666666,0.9637774892376345,0.5783137776780648,0.045476439481984654,3,0.18421783828841345,0.2636843567657683,0.26070614272883746,0.6666666666666666,0.7066110386206738,0.5779346622112387,0.04694543559563347,3,-0.036528665370010205,-0.02984162267296475,-0.00037911546682611874
