date,equity,positions,cash_weight
2022-04-26,2.963028264805471,61,0.0
2022-04-27,2.98506262342809,61,0.0
2022-04-28,2.9843259261441206,61,0.0
2022-04-29,2.9873875388451956,61,0.0
2022-05-05,3.04565473609372,61,0.0
2022-05-06,3.0399312173703295,61,0.0
2022-05-09,3.0458619034726193,61,0.0
2022-05-10,3.0646865682605204,61,0.0
2022-05-11,3.0020802563197138,61,0.0
2022-05-12,2.9246530233089576,61,0.0
2022-05-13,2.977900357524927,61,0.0
2022-05-16,2.9468288185293923,61,0.0
2022-05-17,2.9503064292318313,61,0.0
2022-05-18,2.9378883294148053,61,0.0
2022-05-20,2.9262274105993016,61,0.0
2022-05-23,2.9375096868043427,61,0.0
2022-05-24,2.943327279168557,61,0.0
2022-05-25,2.985139561895731,61,0.0
2022-05-26,3.023300770706185,61,0.0
2022-05-27,2.999121621862555,61,0.0
2022-05-30,3.1015152924745686,61,0.0
2022-05-31,3.1340170283591493,61,0.0
2022-06-01,3.166540742786822,61,0.0
2022-06-02,3.195688515729158,61,0.0
2022-06-03,3.2163650765012455,61,0.0
2022-06-06,3.2900692056525527,64,0.0
2022-06-07,3.2939617815338016,64,0.0
2022-06-08,3.1598182342177488,64,0.0
2022-06-09,3.201852360955088,64,0.0
2022-06-10,3.1847840318794405,64,0.0
2022-06-13,3.1450858435189115,64,0.0
2022-06-14,3.1450987211972365,64,0.0
2022-06-15,3.176847437498289,64,0.0
2022-06-16,3.133727657678932,64,0.0
2022-06-17,3.1739737978827236,64,0.0
2022-06-20,3.1988334849600104,64,0.0
2022-06-21,3.2402024230193356,64,0.0
2022-06-22,3.24715203640058,64,0.0
2022-06-23,3.226609664818023,64,0.0
2022-06-24,3.254390666877394,64,0.0
2022-06-27,3.2107202050426826,64,0.0
2022-06-28,3.1945602482268716,64,0.0
2022-06-29,3.1243668945030056,64,0.0
2022-06-30,3.1086392220307704,64,0.0
2022-07-01,3.1549630024219617,64,0.0
2022-07-04,3.1022499458819466,64,0.0
2022-07-05,3.065949788842638,64,0.0
2022-07-06,3.1211236634319426,64,0.0
2022-07-07,3.1655504419155664,64,0.0
2022-07-08,3.1893278351379504,64,0.0
2022-07-13,3.2034764860598033,64,0.0
2022-07-14,3.1833319029321996,64,0.0
2022-07-18,3.259549444966782,64,0.0
2022-07-19,3.32307579507303,64,0.0
2022-07-20,3.3434850242493352,64,0.0
2022-07-21,3.347505948728861,64,0.0
2022-07-22,3.3610937328429267,64,0.0
2022-07-25,3.399002402839842,64,0.0
2022-07-26,3.4051889697900823,64,0.0
2022-07-27,3.4212701580253624,64,0.0
2022-07-28,3.4305599982409625,64,0.0
2022-07-29,3.487296537379129,64,0.0
2022-08-01,3.574426058355668,64,0.0
2022-08-02,3.563574952930926,64,0.0
2022-08-03,3.6196657692658123,64,0.0
2022-08-04,3.6748832880437137,64,0.0
2022-08-05,3.7367233807143116,64,0.0
2022-08-08,3.7891653002078884,64,0.0
2022-08-09,3.7816478590958353,64,0.0
2022-08-10,3.8302904170383623,64,0.0
2022-08-11,3.8774355919207197,64,0.0
2022-08-12,3.8806195275875996,64,0.0
2022-08-15,3.9065425383741834,64,0.0
2022-08-16,3.957810102020522,64,0.0
2022-08-17,4.040598017184601,64,0.0
2022-08-18,4.073945721531873,64,0.0
2022-08-19,4.100794629939969,64,0.0
2022-08-22,4.190663225442659,64,0.0
2022-08-23,4.2639952151511915,64,0.0
2022-08-24,4.198327246600808,64,0.0
2022-08-25,4.299018795864413,64,0.0
2022-08-26,4.3056758962935415,64,0.0
2022-08-29,4.323050510958953,64,0.0
2022-08-31,4.364677422729335,64,0.0
2022-09-01,4.3881357968623,64,0.0
2022-09-02,4.481353661813269,65,0.0
2022-09-05,4.619275033996155,65,0.0
2022-09-06,4.65949555644022,65,0.0
2022-09-07,4.6728972537840585,65,0.0
2022-09-08,4.721059112516641,65,0.0
2022-09-09,4.808336512951813,65,0.0
2022-09-12,4.981333959319399,65,0.0
2022-09-13,4.724945069341937,65,0.0
2022-09-14,4.754297476121229,65,0.0
2022-09-15,4.660964969758383,65,0.0
2022-09-16,4.67617921859606,65,0.0
2022-09-19,4.485040854560036,65,0.0
2022-09-20,4.533081849677494,65,0.0
2022-09-21,4.506159435353519,65,0.0
2022-09-22,4.548119248016954,65,0.0
2022-09-23,4.571234586052447,65,0.0
2022-09-26,4.558266581850131,65,0.0
2022-09-27,4.550096376658164,65,0.0
2022-09-28,4.46956304542923,65,0.0
2022-09-29,4.3935059626813,65,0.0
2022-09-30,4.456703421536876,65,0.0
2022-10-03,4.683253845866795,65,0.0
2022-10-04,4.760923752327912,65,0.0
2022-10-05,4.784637046632128,65,0.0
2022-10-06,4.8601482759793155,65,0.0
2022-10-07,4.901365657209626,65,0.0
2022-10-10,4.942909265640288,65,0.0
2022-10-11,4.921606897294533,65,0.0
2022-10-12,4.877407451391654,65,0.0
2022-10-13,4.924756800991019,65,0.0
2022-10-14,5.026178942583189,65,0.0
2022-10-17,5.274090135092948,65,0.0
2022-10-18,5.267838571583724,65,0.0
2022-10-19,5.34716993250896,65,0.0
2022-10-20,5.389820954602427,65,0.0
2022-10-21,5.4316161354577295,65,0.0
2022-10-24,5.496029715054719,65,0.0
2022-10-25,5.494747951408109,65,0.0
2022-10-26,5.517546360111493,65,0.0
