date,ticker,raw_open,raw_high,raw_low,raw_close,provider_adjusted_open,provider_adjusted_high,provider_adjusted_low,provider_adjusted_close,research_open,research_high,research_low,research_close,volume,dividends,provider_stock_splits,economic_return,price_quality,corporate_action_flag,trading_status,trading_eligible,source,raw_return,adjusted_return,adjustment_ratio
2025-09-15,SASA.IS,3.609999895095825,3.9600000381469727,3.5299999713897705,3.9600000381469727,3.609999895095825,3.9600000381469727,3.5299999713897705,3.9600000381469727,3.751476065278409,4.115192740529323,3.6683409384837873,4.115192740529323,0,0.0,0.0,0.1000000397364309,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.1000000397364309,0.1000000397364309,1.0
2025-09-16,SASA.IS,4.059999942779541,4.210000038146973,4.0,4.03000020980835,4.059999942779541,4.210000038146973,4.0,4.03000020980835,4.219111649022601,4.374990259524738,4.156760303926634,4.1879362242368385,0,0.0,0.0,0.017676810855318248,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.017676810855318248,0.017676810855318248,1.0
2025-09-17,SASA.IS,4.039999961853027,4.239999771118164,4.010000228881836,4.210000038146973,4.039999961853027,4.239999771118164,4.010000228881836,4.210000038146973,4.198327867323945,4.4061656843104995,4.167152442538184,4.374990259524738,0,0.0,0.0,0.044664967485742,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.044664967485742,0.044664967485742,1.0
2025-09-19,SASA.IS,4.039999961853027,4.110000133514404,3.9700000286102295,4.070000171661377,4.039999961853027,4.110000133514404,3.9700000286102295,4.070000171661377,4.198327867323944,4.27107135103146,4.125584631378651,4.229503787634149,0,0.0,0.0,0.00992554833016479,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.00992554833016479,0.00992554833016479,1.0
2025-09-22,SASA.IS,4.179999828338623,4.320000171661377,4.139999866485596,4.190000057220459,4.179999828338623,4.320000171661377,4.139999866485596,4.190000057220459,4.343814339214534,4.489301306629565,4.302246775817222,4.354206477826082,0,0.0,0.0,0.029484000122314002,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.029484000122314002,0.029484000122314002,1.0
2025-09-24,SASA.IS,4.039999961853027,4.070000171661377,3.880000114440918,3.990000009536743,4.039999961853027,4.070000171661377,3.880000114440918,3.990000009536743,4.198327867323946,4.229503787634151,4.032057613734702,4.146368413077307,0,0.0,0.0,-0.004987585586913923,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.004987585586913923,-0.004987585586913923,1.0
2025-10-01,SASA.IS,3.490000009536743,3.5399999618530273,3.4100000858306885,3.5199999809265137,3.490000009536743,3.5399999618530273,3.4100000858306885,3.5199999809265137,3.626773375086478,3.678732829333117,3.543638248291856,3.657949047634461,0,0.0,0.0,-0.06133333841959632,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.06133333841959632,-0.06133333841959632,1.0
2025-10-02,SASA.IS,3.5299999713897705,3.5399999618530273,3.369999885559082,3.380000114440918,3.5299999713897705,3.5399999618530273,3.369999885559082,3.380000114440918,3.668340938483789,3.678732829333117,3.502070437132324,3.5124625757438728,0,0.0,0.0,-0.039772689558011276,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.039772689558011276,-0.039772689558011276,1.0
2025-10-23,SASA.IS,3.0199999809265137,3.299999952316284,3.009999990463257,3.130000114440918,3.0199999809265137,3.299999952316284,3.009999990463257,3.130000114440918,3.1383540096436313,3.429327201187029,3.1279621187943034,3.2526650567484574,0,0.0,0.0,0.039867150949456365,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.039867150949456365,0.039867150949456365,1.0
2025-10-24,SASA.IS,3.1500000953674316,3.25,3.119999885559082,3.1600000858306885,3.1500000953674316,3.25,3.119999885559082,3.1600000858306885,3.2734488384471123,3.3773677469403895,3.2422729181369077,3.28384072929644,0,0.0,0.0,0.009584655045652868,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.009584655045652868,0.009584655045652868,1.0
2025-11-20,SASA.IS,2.9800000190734863,3.130000114440918,2.940000057220459,3.0199999809265137,2.9800000190734863,3.130000114440918,2.940000057220459,3.0199999809265137,3.096786446246319,3.252665056748456,3.055218882849008,3.13835400964363,0,0.0,0.0,0.01683500061772092,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.01683500061772092,0.01683500061772092,1.0
2025-11-21,SASA.IS,3.0,3.1600000858306885,3.0,3.119999885559082,3.0,3.1600000858306885,3.0,3.119999885559082,3.1175702279449746,3.2838407292964393,3.1175702279449746,3.242272918136907,0,0.0,0.0,0.033112551411967006,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.033112551411967006,0.033112551411967006,1.0
2025-12-24,SASA.IS,2.7300000190734863,2.9100000858306885,2.6600000858306885,2.8299999237060547,2.7300000190734863,2.9100000858306885,2.6600000858306885,2.8299999237060547,2.8369889272509052,3.0240432103010253,2.764245691305611,2.9409078357441825,0,0.0,0.0,0.044280399951999616,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.044280399951999616,0.044280399951999616,1.0
2026-01-09,SASA.IS,2.369999885559082,2.4000000953674316,2.2899999618530273,2.359999895095825,2.369999885559082,2.4000000953674316,2.2899999618530273,2.359999895095825,2.462880361150664,2.4940562814608684,2.3797452343560423,2.4524884703013363,0,0.0,0.0,-0.06719370680489034,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.06719370680489034,-0.06719370680489034,1.0
2026-01-12,SASA.IS,2.380000114440918,2.380000114440918,2.309999942779541,2.3399999141693115,2.380000114440918,2.380000114440918,2.309999942779541,2.3399999141693115,2.473272499762213,2.473272499762213,2.4005290160546977,2.431704688602681,0,0.0,0.0,-0.008474568565903118,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.008474568565903118,-0.008474568565903118,1.0
2026-01-13,SASA.IS,2.3499999046325684,2.380000114440918,2.3299999237060547,2.369999885559082,2.3499999046325684,2.380000114440918,2.3299999237060547,2.369999885559082,2.4420965794520084,2.473272499762213,2.421312797753353,2.462880361150664,0,0.0,0.0,0.012820501064172207,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.012820501064172207,0.012820501064172207,1.0
2026-01-16,SASA.IS,2.3399999141693115,2.4200000762939453,2.319999933242798,2.390000104904175,2.3399999141693115,2.4200000762939453,2.319999933242798,2.390000104904175,2.431704688602681,2.5148400631595242,2.4109209069040256,2.483664390611541,0,0.0,0.0,0.02136760366190571,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.02136760366190571,0.02136760366190571,1.0
2026-01-26,SASA.IS,2.390000104904175,2.5199999809265137,2.369999885559082,2.5,2.390000104904175,2.5199999809265137,2.369999885559082,2.5,2.483664390611541,2.6187589716528015,2.462880361150664,2.5979751899541457,0,0.0,0.0,0.04166662527455389,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.04166662527455389,0.04166662527455389,1.0
2026-01-28,SASA.IS,2.4800000190734863,2.619999885559082,2.4700000286102295,2.569999933242798,2.4800000190734863,2.619999885559082,2.4700000286102295,2.569999933242798,2.5771914082554903,2.7226778801460787,2.566799517406163,2.67071842589944,0,0.0,0.0,0.04048579088026738,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.04048579088026738,0.04048579088026738,1.0
2026-01-29,SASA.IS,2.5799999237060547,2.6600000858306885,2.549999952316284,2.5999999046325684,2.5799999237060547,2.6600000858306885,2.549999952316284,2.5999999046325684,2.6811103167487675,2.764245691305611,2.6499346442007847,2.7018940984474233,0,0.0,0.0,0.01167314092180427,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.01167314092180427,0.01167314092180427,1.0
2026-01-30,SASA.IS,2.609999895095825,2.6600000858306885,2.5399999618530273,2.549999952316284,2.609999895095825,2.6600000858306885,2.5399999618530273,2.549999952316284,2.712285989296751,2.764245691305611,2.639542753351457,2.6499346442007847,0,0.0,0.0,-0.01923075159625831,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.01923075159625831,-0.01923075159625831,1.0
2026-02-02,SASA.IS,2.5199999809265137,2.569999933242798,2.450000047683716,2.5399999618530273,2.5199999809265137,2.569999933242798,2.450000047683716,2.5399999618530273,2.6187589716528015,2.67071842589944,2.546015735707507,2.639542753351457,0,0.0,0.0,-0.003921564960883028,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.003921564960883028,-0.003921564960883028,1.0
2026-02-03,SASA.IS,2.549999952316284,2.619999885559082,2.5299999713897705,2.559999942779541,2.549999952316284,2.619999885559082,2.5299999713897705,2.559999942779541,2.6499346442007847,2.7226778801460787,2.629150862502129,2.660326535050112,0,0.0,0.0,0.007874008357040552,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.007874008357040552,0.007874008357040552,1.0
2026-02-05,SASA.IS,2.559999942779541,2.559999942779541,2.490000009536743,2.490000009536743,2.559999942779541,2.559999942779541,2.490000009536743,2.490000009536743,2.660326535050112,2.660326535050112,2.587583299104818,2.587583299104818,0,0.0,0.0,-0.027343724534147795,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.027343724534147795,-0.027343724534147795,1.0
2026-02-06,SASA.IS,2.490000009536743,2.5,2.359999895095825,2.4200000762939453,2.490000009536743,2.5,2.359999895095825,2.4200000762939453,2.587583299104818,2.5979751899541457,2.4524884703013363,2.5148400631595242,0,0.0,0.0,-0.028112422881404364,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.028112422881404364,-0.028112422881404364,1.0
2026-02-09,SASA.IS,2.440000057220459,2.549999952316284,2.430000066757202,2.5299999713897705,2.440000057220459,2.549999952316284,2.430000066757202,2.5299999713897705,2.5356238448581796,2.6499346442007847,2.5252319540088517,2.629150862502129,0,0.0,0.0,0.045454500672694964,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.045454500672694964,0.045454500672694964,1.0
2026-02-11,SASA.IS,2.5199999809265137,2.6700000762939453,2.5,2.5399999618530273,2.5199999809265137,2.6700000762939453,2.5,2.5399999618530273,2.6187589716528,2.7746375821549374,2.597975189954145,2.6395427533514555,0,0.0,0.0,0.011952179881974168,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.011952179881974168,0.011952179881974168,1.0
2026-02-12,SASA.IS,2.549999952316284,2.7300000190734863,2.5399999618530273,2.7100000381469727,2.549999952316284,2.7300000190734863,2.5399999618530273,2.7100000381469727,2.649934644200784,2.8369889272509043,2.6395427533514564,2.816205145552249,0,0.0,0.0,0.06692916490042933,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.06692916490042933,0.06692916490042933,1.0
2026-02-13,SASA.IS,2.7100000381469727,2.75,2.680000066757202,2.700000047683716,2.7100000381469727,2.75,2.680000066757202,2.700000047683716,2.8162051455522494,2.8577727089495606,2.785029473004266,2.805813254702922,0,0.0,0.0,-0.0036900333293332643,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.0036900333293332643,-0.0036900333293332643,1.0
2026-02-16,SASA.IS,2.7200000286102295,2.7899999618530273,2.7100000381469727,2.7699999809265137,2.7200000286102295,2.7899999618530273,2.7100000381469727,2.7699999809265137,2.826597036401577,2.899340272346871,2.816205145552249,2.8785564906482155,0,0.0,0.0,0.02592590074316825,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.02592590074316825,0.02592590074316825,1.0
2026-02-17,SASA.IS,2.759999990463257,2.7799999713897705,2.619999885559082,2.640000104904175,2.759999990463257,2.7799999713897705,2.619999885559082,2.640000104904175,2.8681645997988876,2.888948381497543,2.7226778801460783,2.743461909606955,0,0.0,0.0,-0.046931363508116775,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.046931363508116775,-0.046931363508116775,1.0
2026-02-18,SASA.IS,2.5999999046325684,2.6700000762939453,2.569999933242798,2.5999999046325684,2.5999999046325684,2.6700000762939453,2.569999933242798,2.5999999046325684,2.7018940984474225,2.774637582154938,2.6707184258994396,2.7018940984474225,0,0.0,0.0,-0.015151590409901994,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.015151590409901994,-0.015151590409901994,1.0
2026-02-19,SASA.IS,2.609999895095825,2.630000114440918,2.4800000190734863,2.5199999809265137,2.609999895095825,2.630000114440918,2.4800000190734863,2.5199999809265137,2.7122859892967504,2.733070018757627,2.57719140825549,2.6187589716528006,0,0.0,0.0,-0.030769202554013275,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.030769202554013275,-0.030769202554013275,1.0
2026-02-20,SASA.IS,2.5199999809265137,2.5299999713897705,2.390000104904175,2.4200000762939453,2.5199999809265137,2.5299999713897705,2.390000104904175,2.4200000762939453,2.6187589716528015,2.629150862502129,2.483664390611541,2.5148400631595242,0,0.0,0.0,-0.039682502138671416,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.039682502138671416,-0.039682502138671416,1.0
2026-02-26,SASA.IS,2.380000114440918,2.509999990463257,2.380000114440918,2.430000066757202,2.380000114440918,2.509999990463257,2.380000114440918,2.430000066757202,2.473272499762212,2.6083670808034727,2.473272499762212,2.525231954008851,0,0.0,0.0,0.025316533373572758,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.025316533373572758,0.025316533373572758,1.0
2026-02-27,SASA.IS,2.450000047683716,2.4700000286102295,2.4000000953674316,2.4700000286102295,2.450000047683716,2.4700000286102295,2.4000000953674316,2.4700000286102295,2.546015735707506,2.5667995174061615,2.4940562814608676,2.5667995174061615,0,0.0,0.0,0.016460889199236384,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.016460889199236384,0.016460889199236384,1.0
2026-03-12,SASA.IS,2.200000047683716,2.4200000762939453,2.190000057220459,2.4200000762939453,2.200000047683716,2.4200000762939453,2.190000057220459,2.4200000762939453,2.2862182167120917,2.514840063159523,2.275826325862764,2.514840063159523,0,0.0,0.0,0.10000001083720789,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.10000001083720789,0.10000001083720789,1.0
2026-03-13,SASA.IS,2.430000066757202,2.619999885559082,2.4000000953674316,2.4600000381469727,2.430000066757202,2.619999885559082,2.4000000953674316,2.4600000381469727,2.525231954008851,2.7226778801460774,2.4940562814608676,2.556407626556834,0,0.0,0.0,0.01652890933552542,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.01652890933552542,0.01652890933552542,1.0
2026-03-16,SASA.IS,2.490000009536743,2.559999942779541,2.450000047683716,2.4800000190734863,2.490000009536743,2.559999942779541,2.450000047683716,2.4800000190734863,2.5875832991048164,2.6603265350501104,2.5460157357075057,2.577191408255489,0,0.0,0.0,0.008130073421291018,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.008130073421291018,0.008130073421291018,1.0
2026-03-23,SASA.IS,2.430000066757202,2.5,2.430000066757202,2.4600000381469727,2.430000066757202,2.5,2.430000066757202,2.4600000381469727,2.525231954008851,2.597975189954145,2.525231954008851,2.556407626556834,0,0.0,0.0,0.01652890933552542,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.01652890933552542,0.01652890933552542,1.0
2026-03-26,SASA.IS,2.369999885559082,2.450000047683716,2.369999885559082,2.390000104904175,2.369999885559082,2.450000047683716,2.369999885559082,2.390000104904175,2.462880361150663,2.546015735707506,2.462880361150663,2.4836643906115397,0,0.0,0.0,0.012711953873680848,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.012711953873680848,0.012711953873680848,1.0
2026-04-02,SASA.IS,2.380000114440918,2.5199999809265137,2.369999885559082,2.440000057220459,2.380000114440918,2.5199999809265137,2.369999885559082,2.440000057220459,2.473272499762212,2.6187589716528,2.462880361150663,2.5356238448581783,0,0.0,0.0,0.008264454667762822,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.008264454667762822,0.008264454667762822,1.0
2026-04-08,SASA.IS,2.5,2.5299999713897705,2.4600000381469727,2.4800000190734863,2.5,2.5299999713897705,2.4600000381469727,2.4800000190734863,2.597975189954145,2.629150862502128,2.556407626556834,2.5771914082554894,0,0.0,0.0,0.02057611149904548,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.02057611149904548,0.02057611149904548,1.0
2026-04-10,SASA.IS,2.4700000286102295,2.640000104904175,2.450000047683716,2.619999885559082,2.4700000286102295,2.640000104904175,2.450000047683716,2.619999885559082,2.5667995174061615,2.743461909606954,2.546015735707506,2.7226778801460774,0,0.0,0.0,0.0693876875782462,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.0693876875782462,0.0693876875782462,1.0
2026-04-13,SASA.IS,2.5999999046325684,2.6700000762939453,2.569999933242798,2.5999999046325684,2.5999999046325684,2.6700000762939453,2.569999933242798,2.5999999046325684,2.701894098447422,2.7746375821549374,2.6707184258994388,2.701894098447422,0,0.0,0.0,-0.007633580839735754,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.007633580839735754,-0.007633580839735754,1.0
2026-04-14,SASA.IS,2.630000114440918,2.740000009536743,2.5899999141693115,2.7200000286102295,2.630000114440918,2.740000009536743,2.5899999141693115,2.7200000286102295,2.7330700187576267,2.8473808181002314,2.691502207598094,2.826597036401576,0,0.0,0.0,0.046153895530476774,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.046153895530476774,0.046153895530476774,1.0
2026-04-15,SASA.IS,2.7200000286102295,2.990000009536743,2.700000047683716,2.990000009536743,2.7200000286102295,2.990000009536743,2.700000047683716,2.990000009536743,2.826597036401576,3.107178337095646,2.8058132547029206,3.107178337095646,0,0.0,0.0,0.09926469782592928,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.09926469782592928,0.09926469782592928,1.0
2026-04-16,SASA.IS,3.009999990463257,3.190000057220459,3.0,3.059999942779541,3.009999990463257,3.190000057220459,3.0,3.059999942779541,3.1279621187943016,3.3150164018444217,3.1175702279449737,3.1799215730409403,0,0.0,0.0,0.023411348835963075,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.023411348835963075,0.023411348835963075,1.0
2026-04-17,SASA.IS,3.069999933242798,3.319999933242798,3.0299999713897705,3.140000104904175,3.069999933242798,3.319999933242798,3.0299999713897705,3.140000104904175,3.1903134638902677,3.450110982885682,3.148745900492957,3.263056947597783,0,0.0,0.0,0.026143844320456466,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,0.026143844320456466,0.026143844320456466,1.0
2026-04-20,SASA.IS,3.1600000858306885,3.2300000190734863,3.049999952316284,3.0799999237060547,3.1600000858306885,3.2300000190734863,3.049999952316284,3.0799999237060547,3.283840729296439,3.356583965241733,3.1695296821916124,3.2007053547395956,0,0.0,0.0,-0.01910833732279482,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.01910833732279482,-0.01910833732279482,1.0
2026-04-21,SASA.IS,3.0899999141693115,3.119999885559082,2.940000057220459,3.0299999713897705,3.0899999141693115,3.119999885559082,2.940000057220459,3.0299999713897705,3.211097245588923,3.2422729181369063,3.0552188828490072,3.148745900492957,0,0.0,0.0,-0.0162337511541627,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.0162337511541627,-0.0162337511541627,1.0
2026-04-22,SASA.IS,3.0899999141693115,3.0999999046325684,2.9600000381469727,2.9700000286102295,3.0899999141693115,3.0999999046325684,2.9600000381469727,2.9700000286102295,3.211097245588924,3.221489136438252,3.0760026645476635,3.0863945553969914,0,0.0,0.0,-0.01980196150035629,UNRESOLVED,NONE,UNRESOLVED_MISSING_VOLUME,False,YAHOO_PROVIDER_SNAPSHOT,-0.01980196150035629,-0.01980196150035629,1.0
