date,equity_before_terminal_liquidation,equity,positions,terminal_liquidation_cost
2020-01-08,1.0,1.0,0,
2020-01-09,1.0192926141992389,1.0192926141992389,60,
2020-01-10,1.028831027316536,1.028831027316536,60,
2020-01-13,1.0467582952397465,1.0467582952397465,60,
2020-01-14,1.0645569030712405,1.0645569030712405,60,
2020-01-15,1.0701581459932668,1.0701581459932668,60,
2020-01-16,1.0638817215852276,1.0638817215852276,60,
2020-01-17,1.0658595821119634,1.0658595821119634,60,
2020-01-20,1.0769854383855468,1.0769854383855468,60,
2020-01-21,1.0906503120751674,1.0906503120751674,60,
2020-01-22,1.0849888777588943,1.0849888777588943,60,
2020-01-23,1.0862182596272059,1.0862182596272059,60,
2020-01-24,1.0899296433597665,1.0899296433597665,60,
2020-01-27,1.0803248257599727,1.0803248257599727,60,
2020-01-28,1.0797409308585872,1.0797409308585872,60,
2020-01-29,1.0783874161739693,1.0783874161739693,60,
2020-01-30,1.070774212685856,1.070774212685856,60,
2020-01-31,1.073860243968402,1.073860243968402,60,
2020-02-03,1.0748242638177428,1.0748242638177428,60,
2020-02-04,1.098712512476295,1.098712512476295,60,
2020-02-05,1.1025262360233448,1.1025262360233448,60,
2020-02-06,1.1049147510908526,1.1049147510908526,60,
2020-02-07,1.0981464184258083,1.0981464184258083,60,
2020-02-10,1.0704638901037629,1.0704638901037629,60,
2020-02-11,1.0825429253049985,1.0825429253049985,60,
2020-02-12,1.093841589359513,1.093841589359513,60,
2020-02-13,1.1052426613211246,1.1052426613211246,60,
2020-02-14,1.1047303041368035,1.1047303041368035,60,
2020-02-17,1.1176384869853508,1.1176384869853508,60,
2020-02-18,1.102712451856631,1.102712451856631,60,
2020-02-19,1.0943153889224995,1.0943153889224995,60,
2020-02-20,1.0542896115951066,1.0542896115951066,60,
2020-02-21,1.0694267742003938,1.0694267742003938,60,
2020-02-24,1.0573495427804478,1.0573495427804478,60,
2020-02-25,1.0600715162827778,1.0600715162827778,60,
2020-02-26,1.0629038383085243,1.0629038383085243,60,
2020-02-27,1.016848488985447,1.016848488985447,60,
2020-02-28,0.9760391225254335,0.9760391225254335,60,
2020-03-02,0.997095542755377,0.997095542755377,60,
2020-03-03,1.0228960012708237,1.0228960012708237,60,
2020-03-04,1.015690304166234,1.015690304166234,60,
2020-03-05,1.0214107228022997,1.0214107228022997,60,
2020-03-06,0.993792046732943,0.993792046732943,60,
2020-03-09,0.927095490069851,0.927095490069851,60,
2020-03-10,0.8972429305887384,0.8972429305887384,60,
2020-03-11,0.8957502488877039,0.8957502488877039,60,
2020-03-12,0.8231832624695239,0.8231832624695239,60,
2020-03-13,0.8444077685329154,0.8444077685329154,60,
2020-03-16,0.7723136453497124,0.7723136453497124,60,
2020-03-17,0.7484772233832154,0.7484772233832154,60,
2020-03-18,0.7416081943157355,0.7416081943157355,60,
2020-03-19,0.7364003664453636,0.7364003664453636,60,
2020-03-20,0.7526938438099334,0.7526938438099334,60,
2020-03-23,0.7491419621264452,0.7491419621264452,60,
2020-03-24,0.7995428562562237,0.7995428562562237,60,
2020-03-25,0.8080308876075344,0.8080308876075344,60,
2020-03-26,0.8313022094736157,0.8313022094736157,60,
2020-03-27,0.8052558361317923,0.8052558361317923,60,
2020-03-30,0.8006356601385339,0.8006356601385339,60,
2020-03-31,0.8223352643365012,0.8223352643365012,60,
2020-04-01,0.8162992405875503,0.8162992405875503,60,
2020-04-02,0.8162408900163847,0.8162408900163847,60,
2020-04-03,0.8207724649051146,0.8207724649051146,60,
2020-04-06,0.8505755062170698,0.8505755062170698,60,
2020-04-07,0.8553085453803313,0.8553085453803313,60,
2020-04-08,0.861863765873729,0.861863765873729,60,
2020-04-09,0.8843754116698971,0.8843754116698971,60,
2020-04-10,0.8926845080915494,0.8926845080915494,60,
2020-04-13,0.9010204695389685,0.9010204695389685,60,
2020-04-14,0.9223298272750268,0.9223298272750268,60,
2020-04-15,0.8944788672420455,0.8944788672420455,60,
2020-04-16,0.8987600653388682,0.8987600653388682,60,
2020-04-17,0.9131280946205832,0.9131280946205832,60,
2020-04-20,0.9276615241653415,0.9276615241653415,60,
2020-04-21,0.9234547396300558,0.9234547396300558,60,
2020-04-22,0.9348826281217916,0.9348826281217916,60,
2020-04-24,0.9410385514308856,0.9410385514308856,60,
2020-04-27,0.9709526202962928,0.9709526202962928,60,
2020-04-28,0.9686645822227052,0.9686645822227052,60,
2020-04-29,0.9798259395756097,0.9798259395756097,60,
2020-04-30,0.9737938251586088,0.9737938251586088,60,
