date,equity_before_terminal_liquidation,equity,positions,terminal_liquidation_cost
2023-12-28,13.060616866898762,13.060616866898762,67,
2023-12-29,13.357323158260686,13.357323158260686,67,
2024-01-02,13.685337664887841,13.685337664887841,67,
2024-01-03,13.332254091030217,13.332254091030217,67,
2024-01-04,13.587077209240952,13.587077209240952,67,
2024-01-05,13.783258830211096,13.783258830211096,67,
2024-01-08,14.08385996752357,14.08385996752357,67,
2024-01-09,13.889758090459116,13.889758090459116,67,
2024-01-10,14.118718077745537,14.118718077745537,67,
2024-01-11,14.118382374498529,14.118382374498529,67,
2024-01-12,14.262676856480514,14.262676856480514,67,
2024-01-15,14.350788041718062,14.350788041718062,67,
2024-01-16,14.374459059406417,14.374459059406417,67,
2024-01-17,14.376718675642,14.376718675642,67,
2024-01-18,14.398830943877698,14.398830943877698,67,
2024-01-19,14.359765619620633,14.359765619620633,67,
2024-01-22,14.469731600180728,14.469731600180728,67,
2024-01-23,14.38949028042229,14.38949028042229,67,
2024-01-24,14.634053349952923,14.634053349952923,67,
2024-01-25,14.79246127358308,14.79246127358308,67,
2024-01-26,15.100132821572778,15.100132821572778,67,
2024-01-29,15.268467754012638,15.268467754012638,67,
2024-01-30,15.34766014694048,15.34766014694048,67,
2024-01-31,15.429689129507276,15.429689129507276,67,
2024-02-01,15.711449531368125,15.711449531368125,67,
2024-02-02,15.703566128511573,15.703566128511573,67,
2024-02-05,15.908406657095167,15.908406657095167,67,
2024-02-06,16.13053213428558,16.13053213428558,67,
2024-02-07,16.121369618672293,16.121369618672293,73,
2024-02-08,16.317346976821565,16.317346976821565,73,
2024-02-09,16.491915434264143,16.491915434264143,73,
2024-02-12,16.749566634305282,16.749566634305282,73,
2024-02-13,16.454025008217915,16.454025008217915,73,
2024-02-14,16.601002750833317,16.601002750833317,73,
2024-02-15,16.96582510646281,16.96582510646281,73,
2024-02-16,16.993207525990044,16.993207525990044,73,
2024-02-19,16.882294988721615,16.882294988721615,73,
2024-02-20,17.14675013422211,17.14675013422211,73,
2024-02-21,17.204475833857458,17.204475833857458,73,
2024-02-22,17.350181277140642,17.350181277140642,73,
2024-02-23,17.372302639691753,17.372302639691753,73,
2024-02-26,17.39511959567698,17.39511959567698,73,
2024-02-27,17.086839554213896,17.086839554213896,73,
2024-02-28,16.811099389371716,16.811099389371716,73,
2024-02-29,17.09473462764267,17.09473462764267,73,
2024-03-01,16.99609124015468,16.99609124015468,73,
2024-03-04,16.75118298385635,16.75118298385635,73,
2024-03-05,16.589389097644375,16.589389097644375,73,
2024-03-06,16.29411465882808,16.29411465882808,73,
2024-03-07,16.881171128706466,16.881171128706466,73,
2024-03-08,17.042827572970946,17.042827572970946,73,
2024-03-11,16.973109869418472,16.973109869418472,73,
2024-03-12,16.7736660742694,16.7736660742694,73,
2024-03-13,16.595768359223165,16.595768359223165,73,
2024-03-14,16.50813478834561,16.50813478834561,73,
2024-03-15,16.43989142385065,16.43989142385065,73,
2024-03-18,16.171992121745266,16.171992121745266,73,
2024-03-19,16.48340030150239,16.48340030150239,73,
2024-03-20,16.5033350683794,16.5033350683794,73,
2024-03-21,16.708365870139303,16.708365870139303,73,
2024-03-22,16.553318226733115,16.553318226733115,73,
2024-03-25,16.29261842393864,16.29261842393864,73,
2024-03-26,15.826479234601987,15.826479234601987,73,
2024-03-27,15.902768894453079,15.902768894453079,73,
2024-03-28,16.307624912695744,16.307624912695744,73,
2024-03-29,16.51953921260535,16.51953921260535,73,
2024-04-01,16.45535705888293,16.45535705888293,73,
2024-04-02,16.167317062536394,16.167317062536394,73,
2024-04-03,16.098658704931985,16.098658704931985,73,
2024-04-04,16.35799079425808,16.35799079425808,73,
2024-04-05,17.14961052464945,17.14961052464945,73,
2024-04-08,17.609397750370643,17.609397750370643,73,
2024-04-09,17.609397750370647,17.609397750370647,73,
2024-04-15,17.638296560731924,17.638296560731924,73,
2024-04-16,17.394104607352023,17.394104607352023,73,
2024-04-17,17.328208156690046,17.328208156690046,73,
2024-04-18,17.260576454497595,17.260576454497595,73,
2024-04-19,17.473402761980594,17.473402761980594,73,
2024-04-22,17.463510585881018,17.463510585881018,73,
2024-04-24,17.66675862522836,17.66675862522836,73,
2024-04-25,17.637873128194983,17.637873128194983,73,
2024-04-26,17.877163634997416,17.877163634997416,73,
2024-04-29,18.053374727110125,18.053374727110125,73,
2024-04-30,18.00023843507635,18.00023843507635,73,
2024-05-02,18.30832209689157,18.30832209689157,73,
2024-05-03,18.511031746339334,18.511031746339334,73,
2024-05-06,18.55911734793317,18.55911734793317,73,
2024-05-07,18.669293749640065,18.669293749640065,73,
2024-05-08,18.610880861627425,18.610880861627425,76,
2024-05-09,18.6963570830627,18.6963570830627,76,
2024-05-10,18.710201804292716,18.710201804292716,76,
2024-05-13,18.290831042528676,18.290831042528676,76,
2024-05-14,18.364244606587697,18.364244606587697,76,
2024-05-15,18.433982519653185,18.433982519653185,76,
2024-05-16,18.84926928263228,18.84926928263228,76,
2024-05-17,19.226799627853726,19.226799627853726,76,
2024-05-20,19.39363773760266,19.39363773760266,76,
2024-05-21,19.308829662897992,19.308829662897992,76,
2024-05-22,19.437633722503733,19.437633722503733,76,
2024-05-23,19.316074973417408,19.316074973417408,76,
2024-05-24,19.110430697275838,19.110430697275838,76,
2024-05-27,18.99400599239687,18.99400599239687,76,
2024-05-28,19.0017897987242,19.0017897987242,76,
2024-05-29,18.64911203883655,18.64911203883655,76,
2024-05-30,18.61580524481629,18.61580524481629,76,
2024-05-31,18.518264398790386,18.518264398790386,76,
2024-06-03,18.759838315889223,18.759838315889223,76,
2024-06-04,18.594978758324647,18.594978758324647,76,
2024-06-05,18.4577069141477,18.4577069141477,76,
2024-06-06,18.473614359958763,18.473614359958763,76,
2024-06-07,18.229113765328265,18.229113765328265,76,
2024-06-10,17.99302839773814,17.99302839773814,76,
2024-06-11,18.01087317273838,18.01087317273838,76,
2024-06-12,18.13040720335732,18.13040720335732,76,
2024-06-13,18.55854086570881,18.55854086570881,76,
2024-06-14,18.692080279134863,18.692080279134863,76,
2024-06-20,19.066937187440473,19.066937187440473,76,
2024-06-21,19.17327885881212,19.17327885881212,76,
2024-06-24,19.137276201967282,19.137276201967282,76,
2024-06-25,19.063037194686736,19.063037194686736,76,
2024-06-26,18.70682763718183,18.70682763718183,76,
2024-06-27,19.035846540814884,19.035846540814884,76,
2024-06-28,19.07646498498344,19.07646498498344,76,
2024-07-01,18.47082618618404,18.47082618618404,76,
2024-07-02,18.751722071866876,18.751722071866876,76,
2024-07-03,18.96273580575623,18.96273580575623,76,
2024-07-04,19.303010771016275,19.303010771016275,76,
2024-07-05,19.290462147239708,19.290462147239708,76,
2024-07-08,19.335963459662757,19.335963459662757,76,
2024-07-09,19.35366154080228,19.35366154080228,76,
2024-07-10,19.392766453936183,19.392766453936183,76,
2024-07-11,19.803806452167095,19.803806452167095,76,
2024-07-12,19.923428834563484,19.923428834563484,76,
2024-07-16,19.991422231504917,19.991422231504917,76,
2024-07-17,20.01734518470276,20.01734518470276,76,
2024-07-18,20.0078099238034,20.0078099238034,76,
2024-07-19,20.031041274851788,20.031041274851788,76,
2024-07-22,20.134698322918982,20.134698322918982,76,
2024-07-23,20.071158848607958,20.071158848607958,76,
2024-07-24,19.915865308547623,19.915865308547623,76,
2024-07-25,19.80156868971898,19.80156868971898,76,
2024-07-26,19.864165091574023,19.864165091574023,76,
2024-07-29,19.622802032802422,19.622802032802422,76,
2024-07-30,19.5639186038185,19.5639186038185,76,
2024-07-31,19.502218481704315,19.502218481704315,76,
2024-08-01,19.538640229977805,19.538640229977805,76,
2024-08-02,19.120054124147124,19.120054124147124,76,
2024-08-05,18.051191384778026,18.051191384778026,76,
2024-08-06,18.063209855027395,18.063209855027395,77,
2024-08-07,18.272051869608585,18.272051869608585,77,
2024-08-08,18.456900960505703,18.456900960505703,77,
2024-08-09,18.119487672473362,18.119487672473362,77,
2024-08-12,17.91268005886611,17.91268005886611,77,
2024-08-13,18.038545207150005,18.038545207150005,77,
2024-08-14,17.928145213035105,17.928145213035105,77,
2024-08-15,18.24730436637978,18.24730436637978,77,
2024-08-16,18.0521307433226,18.0521307433226,77,
2024-08-19,18.464607059093993,18.464607059093993,77,
2024-08-20,18.299062058713183,18.299062058713183,77,
2024-08-21,18.113455101785966,18.113455101785966,77,
2024-08-22,18.202293156999627,18.202293156999627,77,
2024-08-23,17.74643298819239,17.74643298819239,77,
2024-08-26,17.54649801812236,17.54649801812236,77,
2024-08-27,17.817106897238933,17.817106897238933,77,
2024-08-28,17.834673896853257,17.834673896853257,77,
2024-08-29,18.03031809443893,18.03031809443893,77,
2024-09-02,18.430644488847047,18.430644488847047,77,
2024-09-03,18.366540796294966,18.366540796294966,77,
2024-09-04,18.396446190739795,18.396446190739795,77,
2024-09-05,18.512998797446556,18.512998797446556,77,
2024-09-06,18.324581003264022,18.324581003264022,77,
2024-09-09,17.929253694369553,17.929253694369553,77,
2024-09-10,17.758161847772342,17.758161847772342,77,
2024-09-11,17.29129445472395,17.29129445472395,77,
2024-09-12,17.409778342797868,17.409778342797868,77,
2024-09-13,17.8308866956237,17.8308866956237,77,
2024-09-16,17.724023054880302,17.724023054880302,77,
2024-09-17,17.924387408155013,17.924387408155013,77,
2024-09-18,17.793697693648717,17.793697693648717,77,
2024-09-19,18.098498033574874,18.098498033574874,77,
2024-09-20,18.023404761559622,18.023404761559622,77,
2024-09-23,17.885544417421258,17.885544417421258,77,
2024-09-24,17.97421226817977,17.97421226817977,77,
2024-09-25,17.713994995031502,17.713994995031502,77,
2024-09-26,17.55567076043805,17.55567076043805,77,
2024-09-27,17.551532859905222,17.551532859905222,77,
