date,equity_before_terminal_liquidation,equity,positions,terminal_liquidation_cost
2020-01-08,1.0,1.0,0,
2020-01-09,1.0213414435745138,1.0213414435745138,60,
2020-01-10,1.030899029381494,1.030899029381494,60,
2020-01-13,1.0488623320140977,1.0488623320140977,60,
2020-01-14,1.0666967159417355,1.0666967159417355,60,
2020-01-15,1.0723092176435045,1.0723092176435045,60,
2020-01-16,1.066020177307007,1.066020177307007,60,
2020-01-17,1.0680020134327914,1.0680020134327914,60,
2020-01-20,1.079150233236573,1.079150233236573,60,
2020-01-21,1.0928425740089869,1.0928425740089869,60,
2020-01-22,1.087169759925244,1.087169759925244,60,
2020-01-23,1.0884016129128888,1.0884016129128888,60,
2020-01-24,1.0921204567132536,1.0921204567132536,60,
2020-01-27,1.0824963329474302,1.0824963329474302,60,
2020-01-28,1.0819112643879514,1.0819112643879514,60,
2020-01-29,1.0805550290708015,1.0805550290708015,60,
2020-01-30,1.0729265226611038,1.0729265226611038,60,
2020-01-31,1.0760187570216047,1.0760187570216047,60,
2020-02-03,1.076984714599286,1.076984714599286,60,
2020-02-04,1.1009209798380564,1.1009209798380564,60,
2020-02-05,1.10474236916108,1.10474236916108,60,
2020-02-06,1.1071356852638996,1.1071356852638996,60,
2020-02-07,1.1003537479100816,1.1003537479100816,60,
2020-02-10,1.0726155763150271,1.0726155763150271,60,
2020-02-11,1.084718890984004,1.084718890984004,60,
2020-02-12,1.0960402659210402,1.0960402659210402,60,
2020-02-13,1.1074642546102127,1.1074642546102127,60,
2020-02-14,1.1069508675622044,1.1069508675622044,60,
2020-02-17,1.1198849965069297,1.1198849965069297,60,
2020-02-18,1.104928959297549,1.104928959297549,60,
2020-02-19,1.096515017844957,1.096515017844957,60,
2020-02-20,1.0564087866937903,1.0564087866937903,60,
2020-02-21,1.0715763757565757,1.0715763757565757,60,
2020-02-24,1.0594748684945796,1.0594748684945796,60,
2020-02-25,1.062202313300432,1.062202313300432,60,
2020-02-26,1.065040328435778,1.065040328435778,60,
2020-02-27,1.018892405546222,1.018892405546222,60,
2020-02-28,0.978001010208902,0.978001010208902,60,
2020-03-02,0.9990997549016194,0.9990997549016194,60,
2020-03-03,1.0249520736351876,1.0249520736351876,60,
2020-03-04,1.0177318927173222,1.0177318927173222,60,
2020-03-05,1.0234638096823048,1.0234638096823048,60,
2020-03-06,0.9957896186861754,0.9957896186861754,60,
2020-03-09,0.9289589985926049,0.9289589985926049,60,
2020-03-10,0.8990464339668065,0.8990464339668065,60,
2020-03-11,0.8975507519005438,0.8975507519005438,60,
2020-03-12,0.824837902193081,0.824837902193081,60,
2020-03-13,0.846105070580218,0.846105070580218,60,
2020-03-16,0.7738660345865964,0.7738660345865964,60,
2020-03-17,0.7499817002141366,0.7499817002141366,60,
2020-03-18,0.7430988640530538,0.7430988640530538,60,
2020-03-19,0.7378805681869625,0.7378805681869625,60,
2020-03-20,0.7542067962598028,0.7542067962598028,60,
2020-03-23,0.7506477751156443,0.7506477751156443,60,
2020-03-24,0.8011499775753319,0.8011499775753319,60,
2020-03-25,0.809655070296193,0.809655070296193,60,
2020-03-26,0.8329731686886382,0.8329731686886382,60,
2020-03-27,0.8068744408275349,0.8068744408275349,60,
2020-03-30,0.8022449780483605,0.8022449780483605,60,
2020-03-31,0.823988199541198,0.823988199541198,60,
2020-04-01,0.817940043081194,0.817940043081194,60,
2020-04-02,0.8181612250812259,0.8181612250812259,60,
2020-04-03,0.8227034612125672,0.8227034612125672,60,
2020-04-06,0.8525766188663649,0.8525766188663649,60,
2020-04-07,0.8573207932486282,0.8573207932486282,60,
2020-04-08,0.8638914359291832,0.8638914359291832,60,
2020-04-09,0.8864560439125172,0.8864560439125172,60,
2020-04-10,0.8947846887902821,0.8947846887902821,60,
2020-04-13,0.9031402618980118,0.9031402618980118,60,
2020-04-14,0.9244997532494895,0.9244997532494895,60,
2020-04-15,0.8965832694528805,0.8965832694528805,60,
2020-04-16,0.9008745397415345,0.9008745397415345,60,
2020-04-17,0.91527637207181,0.91527637207181,60,
2020-04-20,0.9298439937952604,0.9298439937952604,60,
2020-04-21,0.9256273121377498,0.9256273121377498,60,
2020-04-22,0.9370820865344387,0.9370820865344387,60,
2020-04-24,0.943252492621266,0.943252492621266,60,
2020-04-27,0.9732369390382968,0.9732369390382968,60,
2020-04-28,0.9709435179952989,0.9709435179952989,60,
2020-04-29,0.9821311341967347,0.9821311341967347,60,
2020-04-30,0.9760848282818907,0.9760848282818907,60,
2020-05-04,0.9592127554675584,0.9592127554675584,60,
2020-05-05,0.9578207638888844,0.9578207638888844,60,
2020-05-06,0.9563815272914813,0.9563815272914813,60,
2020-05-07,0.9606848514683795,0.9606848514683795,60,
2020-05-08,0.9493307117650247,0.9493307117650247,60,
2020-05-11,0.9527651050941416,0.9527651050941416,60,
2020-05-12,0.9698216642965012,0.9698216642965012,60,
2020-05-13,0.9802898157984854,0.9802898157984854,60,
2020-05-14,0.9676451536781203,0.9676451536781203,60,
2020-05-15,0.9797274618476028,0.9797274618476028,60,
2020-05-18,1.0007573629767026,1.0007573629767026,60,
