date,equity_before_terminal_liquidation,equity,positions,terminal_liquidation_cost
2020-01-08,1.0,1.0,0,
2020-01-09,1.0229936665544797,1.0229936665544797,10,
2020-01-10,1.035698365476048,1.035698365476048,10,
2020-01-13,1.059566543570942,1.059566543570942,10,
2020-01-14,1.0717848981688893,1.0717848981688893,10,
2020-01-15,1.0709395915198354,1.0709395915198354,10,
2020-01-16,1.0557395444972808,1.0557395444972808,10,
2020-01-17,1.0580469970928408,1.0580469970928408,10,
2020-01-20,1.0706354369216329,1.0706354369216329,10,
2020-01-21,1.0836828778082799,1.0836828778082799,10,
2020-01-22,1.085369089393289,1.085369089393289,10,
2020-01-23,1.0978350416894793,1.0978350416894793,10,
2020-01-24,1.1122331046754281,1.1122331046754281,10,
2020-01-27,1.1157895221732022,1.1157895221732022,10,
2020-01-28,1.1194950860128832,1.1194950860128832,10,
2020-01-29,1.115689452743075,1.115689452743075,10,
2020-01-30,1.1110394209812857,1.1110394209812857,10,
2020-01-31,1.1090139889101567,1.1090139889101567,10,
2020-02-03,1.1170528747084083,1.1170528747084083,10,
2020-02-04,1.1440852591147845,1.1440852591147845,10,
2020-02-05,1.1539149787483574,1.1539149787483574,10,
2020-02-06,1.163316473875703,1.163316473875703,10,
2020-02-07,1.1606137429467211,1.1606137429467211,10,
2020-02-10,1.1375543358335607,1.1375543358335607,10,
2020-02-11,1.1532593762298946,1.1532593762298946,10,
2020-02-12,1.1780649669226984,1.1780649669226984,10,
2020-02-13,1.215882674553646,1.215882674553646,10,
2020-02-14,1.2095841279162267,1.2095841279162267,10,
2020-02-17,1.250238463088991,1.250238463088991,10,
2020-02-18,1.2371612735880957,1.2371612735880957,10,
2020-02-19,1.2097216355495894,1.2097216355495894,10,
2020-02-20,1.1735046627652854,1.1735046627652854,10,
2020-02-21,1.210839353162971,1.210839353162971,10,
2020-02-24,1.2069716805429977,1.2069716805429977,10,
2020-02-25,1.2214169994952297,1.2214169994952297,10,
2020-02-26,1.208494086300061,1.208494086300061,10,
2020-02-27,1.1483448161095116,1.1483448161095116,10,
2020-02-28,1.102681928635917,1.102681928635917,10,
2020-03-02,1.1393152992846978,1.1393152992846978,10,
2020-03-03,1.1634987962757655,1.1634987962757655,10,
2020-03-04,1.1428274076984866,1.1428274076984866,10,
2020-03-05,1.1495498400984197,1.1495498400984197,10,
2020-03-06,1.1072466280797104,1.1072466280797104,10,
2020-03-09,1.024050456003016,1.024050456003016,10,
2020-03-10,0.9825877421007503,0.9825877421007503,10,
2020-03-11,0.9825877421007503,0.9825877421007503,10,
2020-03-12,0.9150649731207732,0.9150649731207732,10,
2020-03-13,0.9270568984485222,0.9270568984485222,10,
2020-03-16,0.8380303117383766,0.8380303117383766,10,
2020-03-17,0.7924047244221083,0.7924047244221083,10,
2020-03-18,0.777370468161114,0.777370468161114,10,
2020-03-19,0.757330783515241,0.757330783515241,10,
2020-03-20,0.7964626373851112,0.7964626373851112,10,
2020-03-23,0.819563172487155,0.819563172487155,10,
2020-03-24,0.8904964003741433,0.8904964003741433,10,
2020-03-25,0.9325848776912595,0.9325848776912595,10,
2020-03-26,0.9595351691015038,0.9595351691015038,10,
2020-03-27,0.9220548435535848,0.9220548435535848,10,
2020-03-30,0.8978157818647445,0.8978157818647445,10,
2020-03-31,0.929817820158535,0.929817820158535,10,
2020-04-01,0.9098121310774571,0.9098121310774571,10,
2020-04-02,0.9042196425197309,0.9042196425197309,10,
2020-04-03,0.8972773134569423,0.8972773134569423,10,
2020-04-06,0.9395281457332191,0.9395281457332191,10,
2020-04-07,0.9471767629562928,0.9471767629562928,10,
2020-04-08,0.9647086829265045,0.9647086829265045,10,
2020-04-09,0.9964769860065041,0.9964769860065041,10,
2020-04-10,1.018785375859566,1.018785375859566,10,
2020-04-13,1.0403613541874361,1.0403613541874361,10,
2020-04-14,1.0655584216623208,1.0655584216623208,10,
2020-04-15,1.0157963945974238,1.0157963945974238,10,
2020-04-16,1.017024736958162,1.017024736958162,10,
2020-04-17,1.045538037109886,1.045538037109886,10,
2020-04-20,1.070875020649488,1.070875020649488,10,
2020-04-21,1.0846183035463066,1.0846183035463066,10,
2020-04-22,1.1067752270076363,1.1067752270076363,10,
2020-04-24,1.1174181625004274,1.1174181625004274,10,
2020-04-27,1.1601098899974744,1.1601098899974744,10,
2020-04-28,1.1576717338865676,1.1576717338865676,10,
2020-04-29,1.1940591774758575,1.1940591774758575,10,
2020-04-30,1.19071454293443,1.19071454293443,10,
2020-05-04,1.1691724216142523,1.1691724216142523,10,
2020-05-05,1.1731970475584919,1.1731970475584919,10,
2020-05-06,1.1738875208627753,1.1738875208627753,10,
2020-05-07,1.1738470397894005,1.1738470397894005,10,
2020-05-08,1.1560714170025435,1.1560714170025435,10,
2020-05-11,1.1586367012640293,1.1586367012640293,10,
2020-05-12,1.1759121667976344,1.1759121667976344,10,
2020-05-13,1.1905062970476046,1.1905062970476046,10,
2020-05-14,1.1828066197181943,1.1828066197181943,10,
2020-05-15,1.2029020907525947,1.2029020907525947,10,
2020-05-18,1.235876032023597,1.235876032023597,10,
2020-05-20,1.2505125375652528,1.2505125375652528,10,
2020-05-21,1.261097303655416,1.261097303655416,10,
2020-05-22,1.2722541339272242,1.2722541339272242,10,
2020-05-27,1.3060326319579914,1.3060326319579914,10,
2020-05-28,1.3000968481625388,1.3000968481625388,10,
2020-05-29,1.314539461695849,1.314539461695849,10,
2020-06-01,1.3556786745756215,1.3556786745756215,10,
2020-06-02,1.3662759107695315,1.3662759107695315,10,
2020-06-03,1.3714794875168819,1.3714794875168819,10,
2020-06-04,1.3686523140441484,1.3686523140441484,10,
2020-06-05,1.3646826129541354,1.3646826129541354,10,
2020-06-08,1.3722332150643632,1.3722332150643632,10,
2020-06-09,1.3709542375834205,1.3709542375834205,10,
2020-06-10,1.403176342428726,1.403176342428726,10,
2020-06-11,1.404196912825414,1.404196912825414,10,
2020-06-12,1.4200431220893557,1.4200431220893557,10,
2020-06-15,1.4146008735611537,1.4146008735611537,10,
2020-06-16,1.4534747746231735,1.4534747746231735,10,
2020-06-17,1.483869838698972,1.483869838698972,10,
2020-06-18,1.5056697222860642,1.5056697222860642,10,
2020-06-19,1.5007665397357266,1.5007665397357266,10,
2020-06-22,1.523278230394822,1.523278230394822,10,
2020-06-23,1.5320347578276745,1.5320347578276745,10,
2020-06-24,1.5449545940682556,1.5449545940682556,10,
2020-06-25,1.5304668632607816,1.5304668632607816,10,
2020-06-26,1.5348908941870978,1.5348908941870978,10,
2020-06-29,1.5389240583160557,1.5389240583160557,10,
2020-06-30,1.5446796977830335,1.5446796977830335,10,
2020-07-01,1.5450921709171797,1.5450921709171797,10,
2020-07-02,1.5770409046620284,1.5770409046620284,10,
2020-07-03,1.5903113050444322,1.5903113050444322,10,
2020-07-06,1.652577329393927,1.652577329393927,10,
2020-07-07,1.6712026626956977,1.6712026626956977,10,
2020-07-08,1.6607671933106554,1.6607671933106554,10,
2020-07-09,1.598243811884228,1.598243811884228,10,
2020-07-10,1.5832397046,1.5832397046,10,
2020-07-13,1.6703715398358694,1.6703715398358694,10,
2020-07-14,1.6619931428713766,1.6619931428713766,10,
2020-07-16,1.6694579668589333,1.6694579668589333,10,
2020-07-17,1.6994131533670183,1.6994131533670183,10,
2020-07-20,1.7222532397604697,1.7222532397604697,10,
2020-07-21,1.7089561177327424,1.7089561177327424,10,
2020-07-22,1.6917741178708443,1.6917741178708443,10,
2020-07-23,1.6899846697670926,1.6899846697670926,10,
2020-07-24,1.7147624562843562,1.7147624562843562,10,
2020-07-27,1.7378357176465846,1.7378357176465846,10,
