legacy_observation_id,ticker,kap_ticker,financial_period,period_end,statement_type,accounting_type,legacy_sector,consolidation_basis,preferred_basis,first_publication_timestamp,available_from,legacy_available_date,first_notification_id,correction_notification_ids,latest_notification_id,vintage_count,vintage_status,lineage_confidence,presentation_unit_status,presentation_unit,tfrs29_status,restated_comparative_status,pit_quality,recovery_status,source_url,source_hash,failure_reason
AGHOL.IS:2020Q3,AGHOL.IS,AGHOL,2020Q3,2020-09-30,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,09.11.2020 18:23:42,2020-11-10T18:10:00,2020-11-15,887346.0,[],887346.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/887346,419a19b0eb86f19211a93b826214bc46e6646f9c94cd1b8e8559629e5d9659df,
AGHOL.IS:2020Q4,AGHOL.IS,AGHOL,2020Q4,2020-12-31,ANNUAL,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,03.03.2021 22:10:10,2021-03-04T18:10:00,2021-03-15,914993.0,[],914993.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/914993,eaa87630bc86db8e149b630fa79847353c06a1f07a6bfbf4ffe84581bd7df3fa,
AGHOL.IS:2021Q1,AGHOL.IS,AGHOL,2021Q1,2021-03-31,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,07.05.2021 18:44:17,2021-05-10T18:10:00,2021-05-15,935411.0,[],935411.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/935411,4bee42e281ac0c879cd5c639290987338be27254a96ce958869c9f32b41b601f,
AGHOL.IS:2021Q2,AGHOL.IS,AGHOL,2021Q2,2021-06-30,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,16.08.2021 19:28:14,2021-08-17T18:10:00,2021-08-15,958428.0,[],958428.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/958428,8d2e43daf458fed8211a47c3be504a979758bfbab1a3c8d500175a6d12cd377c,
AGHOL.IS:2021Q3,AGHOL.IS,AGHOL,2021Q3,2021-09-30,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,08.11.2021 18:35:07,2021-11-09T18:10:00,2021-11-15,975962.0,[],975962.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/975962,b81c708cfefebe3fea650fb69a88dfad4aa4b72382fe435776c5e7277d000723,
AGHOL.IS:2021Q4,AGHOL.IS,AGHOL,2021Q4,2021-12-31,ANNUAL,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,02.03.2022 20:32:02,2022-03-03T18:10:00,2022-03-15,1006636.0,[],1006636.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1006636,de08d7f8366dded61adf14b8cbc5328f47d7363eb0e3426a238d287025944f0d,
AGHOL.IS:2022Q1,AGHOL.IS,AGHOL,2022Q1,2022-03-31,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,10.05.2022 18:24:14,2022-05-11T18:10:00,2022-05-15,1028610.0,[],1028610.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1028610,dafb8368a318f31fa0601c5c9e44ffcf3860b9585d8e11e19ab833b0d403896b,
AGHOL.IS:2022Q2,AGHOL.IS,AGHOL,2022Q2,2022-06-30,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,15.08.2022 19:33:12,2022-08-16T18:10:00,2022-08-15,1055631.0,[],1055631.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1055631,61cf2465eb3c6f9676278d729966eb3acb54974cbbe6f997c010470f65383f3a,
AGHOL.IS:2022Q3,AGHOL.IS,AGHOL,2022Q3,2022-09-30,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,07.11.2022 18:12:21,2022-11-08T18:10:00,2022-11-15,1077557.0,[],1077557.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1077557,441296df9db00cd31505c493b9c4c89c27df94cdbe7ecbed053c2369123da5af,
AGHOL.IS:2022Q4,AGHOL.IS,AGHOL,2022Q4,2022-12-31,ANNUAL,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,02.03.2023 18:22:46,2023-03-03T18:10:00,2023-03-15,1119336.0,[],1119336.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1119336,8659c05f296db8d2eb354482cb7dc5edfe12be40786a18b5adc23deb7e329b03,
AGHOL.IS:2023Q1,AGHOL.IS,AGHOL,2023Q1,2023-03-31,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,05.05.2023 18:19:39,2023-05-08T18:10:00,2023-05-15,1147542.0,[],1147542.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1147542,2d07c0c292a50b1f9514b024380d28fbee6d323863292363e61c5a5b99dc4405,
AGHOL.IS:2023Q2,AGHOL.IS,AGHOL,2023Q2,2023-06-30,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,10.08.2023 18:42:10,2023-08-11T18:10:00,2023-08-15,1184024.0,[],1184024.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1184024,3f74d3edb9ff27b5a7c2665141a2a61a9f298db6a18a6e83c2f0bbaa87c208a7,
AGHOL.IS:2023Q3,AGHOL.IS,AGHOL,2023Q3,2023-09-30,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,03.11.2023 18:16:08,2023-11-06T18:10:00,2023-11-15,1214052.0,[],1214052.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1214052,66cb442a63bda9d0a7aa77abc0301e4b784f649580f6f4e677b39183129e51f4,
AGHOL.IS:2023Q4,AGHOL.IS,AGHOL,2023Q4,2023-12-31,ANNUAL,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,26.03.2024 18:22:15,2024-03-27T18:10:00,2024-03-15,1262803.0,[],1262803.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,POST_TFRS29_CONFIRMED,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1262803,81d34cbfcd2a7aba385f776d3347e04d90a09b9ac1e6fd596c0322ed0902d7ac,
AGHOL.IS:2024Q1,AGHOL.IS,AGHOL,2024Q1,2024-03-31,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,24.05.2024 18:42:42,2024-05-27T18:10:00,2024-05-15,1290883.0,[],1290883.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1290883,b1dc52b3f7e30fe62870383f5c171015609da77cfc902e47b72cc68a424db59a,
AGHOL.IS:2024Q2,AGHOL.IS,AGHOL,2024Q2,2024-06-30,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,23.08.2024 18:15:10,2024-08-26T18:10:00,2024-08-15,1327395.0,[],1327395.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1327395,d96ffec73e96d1cb95b697b40bc1fa2a27d84767c728c954e40c94d35c48d00b,
AGHOL.IS:2024Q3,AGHOL.IS,AGHOL,2024Q3,2024-09-30,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,07.11.2024 18:45:48,2024-11-08T18:10:00,2024-11-15,1355187.0,[],1355187.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1355187,de0d2c286a094902d27e9dafc344981db67485ec8a8d4e7543e0c133b4c74a30,
AGHOL.IS:2024Q4,AGHOL.IS,AGHOL,2024Q4,2024-12-31,ANNUAL,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,06.03.2025 21:06:58,2025-03-07T18:10:00,2025-03-15,1401791.0,[],1401791.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1401791,a97923100b1ff05d1294a39302ade34903879e03e77c3e4f68b6b9c935821ac5,
AGHOL.IS:2025Q1,AGHOL.IS,AGHOL,2025Q1,2025-03-31,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,09.05.2025 19:22:50,2025-05-12T18:10:00,2025-05-15,1436890.0,[],1436890.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1436890,dad50c5bead5738c44682a9f040f5f7d26538af79c1af4a81ead2cdbad1e0531,
AGHOL.IS:2025Q2,AGHOL.IS,AGHOL,2025Q2,2025-06-30,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,14.08.2025 21:28:43,2025-08-15T18:10:00,2025-08-15,1478833.0,[],1478833.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1478833,64ca472afe6702adde73f2e75d5b65e586463af690edce40f21e96614d705c43,
AGHOL.IS:2025Q3,AGHOL.IS,AGHOL,2025Q3,2025-09-30,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,07.11.2025 19:52:08,2025-11-10T18:10:00,2025-11-15,1513507.0,[],1513507.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1513507,5392fd1acffa0636d40b5850287256dc6985bb7ff643f4c32e4b7a90658adcb6,
AGHOL.IS:2025Q4,AGHOL.IS,AGHOL,2025Q4,2025-12-31,ANNUAL,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,06.03.2026 19:03:52,2026-03-09T18:10:00,2026-03-15,1567700.0,[],1567700.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1567700,9bd8f016c1e2a8f18c394e5920d78b58bec0274be1103b31955c37682c5b34d0,
AGHOL.IS:2026Q1,AGHOL.IS,AGHOL,2026Q1,2026-03-31,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,07.05.2026 18:55:05,2026-05-08T18:10:00,2026-05-15,1602740.0,[],1602740.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1602740,83869135a2e714fa6861c27df090f5e6b5fa2fb1e97f27e26776cfbe5e58d9ac,
AGHOL.IS:2026Q2,AGHOL.IS,AGHOL,2026Q2,2026-06-30,INTERIM,INDUSTRIAL_OR_HOLDING,XUSIN.IS,CONSOLIDATED,CONSOLIDATED,13.08.2026 19:18:13,2026-08-14T18:10:00,2026-08-15,1649531.0,[],1649531.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1649531,81737ed90911a09ba6118e54541106cb7dbc797da5fefadfba05833b80c80d53,
AGROT.IS:2020Q4,AGROT.IS,AGROT,2020Q4,2020-12-31,ANNUAL,INDUSTRIAL_OR_HOLDING,XU100.IS,UNKNOWN,CONSOLIDATED,,,2021-03-15,,[],,0,UNKNOWN,NONE,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNRECOVERABLE,,,NO_EXACT_FINANCIAL_REPORT
AGROT.IS:2021Q4,AGROT.IS,AGROT,2021Q4,2021-12-31,ANNUAL,INDUSTRIAL_OR_HOLDING,XU100.IS,UNKNOWN,CONSOLIDATED,,,2022-03-15,,[],,0,UNKNOWN,NONE,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNRECOVERABLE,,,NO_EXACT_FINANCIAL_REPORT
AGROT.IS:2022Q2,AGROT.IS,AGROT,2022Q2,2022-06-30,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,UNKNOWN,CONSOLIDATED,,,2022-08-15,,[],,0,UNKNOWN,NONE,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNRECOVERABLE,,,NO_EXACT_FINANCIAL_REPORT
AGROT.IS:2022Q3,AGROT.IS,AGROT,2022Q3,2022-09-30,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,UNKNOWN,CONSOLIDATED,,,2022-11-15,,[],,0,UNKNOWN,NONE,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNRECOVERABLE,,,NO_EXACT_FINANCIAL_REPORT
AGROT.IS:2022Q4,AGROT.IS,AGROT,2022Q4,2022-12-31,ANNUAL,INDUSTRIAL_OR_HOLDING,XU100.IS,UNKNOWN,CONSOLIDATED,,,2023-03-15,,[],,0,UNKNOWN,NONE,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNRECOVERABLE,,,NO_EXACT_FINANCIAL_REPORT
AGROT.IS:2023Q1,AGROT.IS,AGROT,2023Q1,2023-03-31,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,UNKNOWN,CONSOLIDATED,,,2023-05-15,,[],,0,UNKNOWN,NONE,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNRECOVERABLE,,,NO_EXACT_FINANCIAL_REPORT
AGROT.IS:2023Q2,AGROT.IS,AGROT,2023Q2,2023-06-30,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,UNKNOWN,CONSOLIDATED,,,2023-08-15,,[],,0,UNKNOWN,NONE,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNRECOVERABLE,,,NO_EXACT_FINANCIAL_REPORT
AGROT.IS:2023Q3,AGROT.IS,AGROT,2023Q3,2023-09-30,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,CONSOLIDATED,CONSOLIDATED,15.12.2023 19:22:15,2023-12-18T18:10:00,2023-11-15,1226237.0,[],1226237.0,1,FIRST_ONLY,HIGH,RESOLVED,TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1226237,bdad9b28aa28d23c58029e34e2c862af0bfaa24653ab1e711ba238021b837d6e,
AGROT.IS:2023Q4,AGROT.IS,AGROT,2023Q4,2023-12-31,ANNUAL,INDUSTRIAL_OR_HOLDING,XU100.IS,CONSOLIDATED,CONSOLIDATED,16.04.2024 23:09:28,2024-04-17T18:10:00,2024-03-15,1273265.0,[],1273265.0,1,FIRST_ONLY,HIGH,RESOLVED,TL,POST_TFRS29_CONFIRMED,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1273265,6c674d1953b752eb9b8f148af7ac51943b70a428d68b0a0fde88ce846f6f4613,
AGROT.IS:2024Q1,AGROT.IS,AGROT,2024Q1,2024-03-31,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,CONSOLIDATED,CONSOLIDATED,17.04.2024 07:31:14,2024-04-18T18:10:00,2024-05-15,1273288.0,[],1273288.0,1,FIRST_ONLY,HIGH,RESOLVED,TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1273288,758561b66a0b6fe66d46856f648a58a808bdfe8c7da53bea23714b9fdcdf96d1,
AGROT.IS:2024Q2,AGROT.IS,AGROT,2024Q2,2024-06-30,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,CONSOLIDATED,CONSOLIDATED,27.09.2024 22:53:29,2024-09-30T18:10:00,2024-08-15,1338687.0,[1339176],1339176.0,2,FIRST_PLUS_CORRECTION,HIGH,RESOLVED,TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1338687,15153127559a8e2c185d6358fd24c54d10c8c99bf21d8560cc60a1f7912b13bc,
AGROT.IS:2024Q3,AGROT.IS,AGROT,2024Q3,2024-09-30,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,CONSOLIDATED,CONSOLIDATED,11.11.2024 18:28:35,2024-11-12T18:10:00,2024-11-15,1356597.0,[],1356597.0,1,FIRST_ONLY,HIGH,RESOLVED,TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1356597,77fadad815c5deadbcd94aa912ab78c45ca98ac37867f1895e42eb707a8add9d,
AGROT.IS:2024Q4,AGROT.IS,AGROT,2024Q4,2024-12-31,ANNUAL,INDUSTRIAL_OR_HOLDING,XU100.IS,CONSOLIDATED,CONSOLIDATED,25.03.2025 22:00:43,2025-03-26T18:10:00,2025-03-15,1411771.0,[],1411771.0,1,FIRST_ONLY,HIGH,RESOLVED,TL,POST_TFRS29_CONFIRMED,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1411771,11acfb2e478ac5ec2adcc622ca814ef7f44b4002eeb83b8470956bc8c02f6010,
AGROT.IS:2025Q1,AGROT.IS,AGROT,2025Q1,2025-03-31,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,CONSOLIDATED,CONSOLIDATED,12.05.2025 18:31:42,2025-05-13T18:10:00,2025-05-15,1437707.0,[],1437707.0,1,FIRST_ONLY,HIGH,RESOLVED,TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1437707,5166c250d0d50f27c2520f8df414cc9b52d1423bd64765c6cacc0e10d6630b58,
AGROT.IS:2025Q2,AGROT.IS,AGROT,2025Q2,2025-06-30,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,CONSOLIDATED,CONSOLIDATED,19.08.2025 20:13:57,2025-08-20T18:10:00,2025-08-15,1481009.0,[],1481009.0,1,FIRST_ONLY,HIGH,RESOLVED,TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1481009,86133b853de01324400410b35d3a82fda2af59c428feff848c90df3f55a090cd,
AGROT.IS:2025Q3,AGROT.IS,AGROT,2025Q3,2025-09-30,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,CONSOLIDATED,CONSOLIDATED,12.11.2025 18:19:06,2025-11-13T18:10:00,2025-11-15,1516216.0,[],1516216.0,1,FIRST_ONLY,HIGH,RESOLVED,TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1516216,e101edf947ea94369a12de17e5a16e2ccfdbe64a2d12a183124fa76b9972dfa3,
AGROT.IS:2025Q4,AGROT.IS,AGROT,2025Q4,2025-12-31,ANNUAL,INDUSTRIAL_OR_HOLDING,XU100.IS,CONSOLIDATED,CONSOLIDATED,11.03.2026 21:12:32,2026-03-12T18:10:00,2026-03-15,1571044.0,[],1571044.0,1,FIRST_ONLY,HIGH,RESOLVED,TL,POST_TFRS29_CONFIRMED,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1571044,746f5fb3b0b4b64618967c0bbde4a3c4a52d0a92d3ec0d955ed3b96a526cd218,
AGROT.IS:2026Q1,AGROT.IS,AGROT,2026Q1,2026-03-31,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,CONSOLIDATED,CONSOLIDATED,11.05.2026 20:04:44,2026-05-12T18:10:00,2026-05-15,1605587.0,[],1605587.0,1,FIRST_ONLY,HIGH,RESOLVED,TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1605587,f8edb8c56b85de347bc4d380debd6c448f351804729020a4a7f5233aa5eaa35c,
AGROT.IS:2026Q2,AGROT.IS,AGROT,2026Q2,2026-06-30,INTERIM,INDUSTRIAL_OR_HOLDING,XU100.IS,CONSOLIDATED,CONSOLIDATED,11.08.2026 22:08:31,2026-08-12T18:10:00,2026-08-15,1648255.0,[1648935],1648935.0,2,FIRST_PLUS_CORRECTION,HIGH,RESOLVED,TL,POST_TFRS29_UNKNOWN_COMPARATIVE,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/1648255,064f7d56938f368e9f3bbfc56bbd4c57822453f90fc1b1ab85acedd63b077cf0,
AKBNK.IS:2018Q1,AKBNK.IS,AKBNK,2018Q1,2018-03-31,INTERIM,BANK,XBANK.IS,NON_CONSOLIDATED,NON_CONSOLIDATED,25.04.2018 18:11:15,2018-04-26T18:10:00,2018-05-15,678901.0,[],678901.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/678901,59d0ee722d2c0a698d582108d89b155b2a2356d0a74577c2aa0f1705d145ad3d,
AKBNK.IS:2018Q2,AKBNK.IS,AKBNK,2018Q2,2018-06-30,INTERIM,BANK,XBANK.IS,NON_CONSOLIDATED,NON_CONSOLIDATED,25.07.2018 18:11:38,2018-07-26T18:10:00,2018-08-15,697681.0,[],697681.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/697681,c49fc30eac8c30edeef3cb6f934637f05808f4827102f9139bd8c6866582810b,
AKBNK.IS:2018Q3,AKBNK.IS,AKBNK,2018Q3,2018-09-30,INTERIM,BANK,XBANK.IS,NON_CONSOLIDATED,NON_CONSOLIDATED,24.10.2018 18:11:04,2018-10-25T18:10:00,2018-11-15,715324.0,[],715324.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/715324,5c195ad4277a607c25c7097afcad8acdf1a3b3cf4a5a0a15ec493285a3756b43,
AKBNK.IS:2018Q4,AKBNK.IS,AKBNK,2018Q4,2018-12-31,ANNUAL,BANK,XBANK.IS,NON_CONSOLIDATED,NON_CONSOLIDATED,31.01.2019 18:25:46,2019-02-01T18:10:00,2019-03-15,736768.0,[],736768.0,1,FIRST_ONLY,HIGH,RESOLVED,1.000 TL,PRE_TFRS29,UNKNOWN_NOT_SEPARATELY_PROVEN,EXACT_TIMESTAMP,RECOVERED_EXACT,https://www.kap.org.tr/tr/Bildirim/736768,1b1919476a2cbce49795fc50678e96debc9b51a4d9754e9f6899a481f5b341be,
