ticker,financial_period,period_end,statement_type,source,source_id,source_url,download_date_filesystem_proxy,announcement_date,announcement_timestamp,availability_proxy_date,pit_quality,first_or_restated,consolidation_basis,raw_cache_file,raw_fields,derived_fields
AEFES.IS,2018Q1,2018-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.333180428,,,2018-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2018_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2018Q2,2018-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.333180428,,,2018-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2018_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2018Q3,2018-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.333180428,,,2018-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2018_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2018Q4,2018-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.333180428,,,2019-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2018_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2019Q1,2019-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.464010715,,,2019-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2019_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2019Q2,2019-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.464010715,,,2019-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2019_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2019Q3,2019-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.464010715,,,2019-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2019_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2019Q4,2019-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.464010715,,,2020-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2019_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2020Q1,2020-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.603179693,,,2020-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2020_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2020Q2,2020-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.603179693,,,2020-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2020_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2020Q3,2020-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.603179693,,,2020-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2020_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2020Q4,2020-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.603179693,,,2021-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2020_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2021Q1,2021-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.740616798,,,2021-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2021_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2021Q2,2021-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.740616798,,,2021-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2021_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2021Q3,2021-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.740616798,,,2021-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2021_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2021Q4,2021-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.740616798,,,2022-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2021_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2022Q1,2022-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.911058903,,,2022-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2022_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2022Q2,2022-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.911058903,,,2022-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2022_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2022Q3,2022-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.911058903,,,2022-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2022_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2022Q4,2022-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:16.911058903,,,2023-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2022_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2023Q1,2023-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.073824883,,,2023-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2023_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2023Q2,2023-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.073824883,,,2023-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2023_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2023Q3,2023-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.073824883,,,2023-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2023_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2023Q4,2023-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.073824883,,,2024-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2023_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2024Q1,2024-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.166670084,,,2024-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2024_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2024Q2,2024-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.166670084,,,2024-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2024_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2024Q3,2024-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.166670084,,,2024-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2024_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2024Q4,2024-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.166670084,,,2025-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2024_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2025Q1,2025-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.337754488,,,2025-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2025_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2025Q2,2025-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.337754488,,,2025-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2025_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2025Q3,2025-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.337754488,,,2025-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2025_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2025Q4,2025-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.337754488,,,2026-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2025_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2026Q1,2026-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.481966972,,,2026-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2026_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AEFES.IS,2026Q2,2026-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:17.481966972,,,2026-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AEFES_2026_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2018Q1,2018-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:20.705751896,,,2018-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2018_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2018Q2,2018-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:20.705751896,,,2018-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2018_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2018Q3,2018-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:20.705751896,,,2018-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2018_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2018Q4,2018-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:20.705751896,,,2019-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2018_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2019Q1,2019-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:20.854955435,,,2019-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2019_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2019Q2,2019-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:20.854955435,,,2019-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2019_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2019Q3,2019-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:20.854955435,,,2019-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2019_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2019Q4,2019-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:20.854955435,,,2020-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2019_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2020Q1,2020-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.003551722,,,2020-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2020_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2020Q2,2020-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.003551722,,,2020-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2020_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2020Q3,2020-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.003551722,,,2020-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2020_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2020Q4,2020-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.003551722,,,2021-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2020_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2021Q1,2021-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.182705402,,,2021-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2021_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2021Q2,2021-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.182705402,,,2021-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2021_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2021Q3,2021-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.182705402,,,2021-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2021_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2021Q4,2021-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.182705402,,,2022-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2021_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2022Q1,2022-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.337631226,,,2022-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2022_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2022Q2,2022-06-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.337631226,,,2022-08-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2022_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2022Q3,2022-09-30,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.337631226,,,2022-11-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2022_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2022Q4,2022-12-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.337631226,,,2023-03-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2022_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
AGHOL.IS,2023Q1,2023-03-31,XI_29,isyatirim_pit,,,2026-09-07T22:37:21.566240788,,,2023-05-15,APPROXIMATE_FIXED_LAG,UNKNOWN,UNKNOWN,data\raw\isyatirim_cache\AGHOL_2023_XI_29.json,satislar;ebitda;op_gelir;net_kar;cfo;fcf;ozkaynaklar;toplam_borc;net_borc;nakit;toplam_aktif,toplam_borc;net_borc;ebitda;ihracat_orani;piyasa_degeri;pb;roe;roa;ev;ev_ebitda;fcf_verim
